doc_id,text,sent_char_offset,type,field,split,value,c1_cid,c2_cid,c1_ctxt_id,c1_stable_id,c1_word_start,c1_word_end,c1_char_start,c1_char_end,c1_text,c2_ctxt_id,c2_stable_id,c2_word_start,c2_word_end,c2_char_start,c2_char_end,c2_text
PMC5917822,"CX3CR1 subset means are indicated (n = 13).(C) Individual CX3CR1 subset frequencies in naive, TCM, TEM, and TEMRA CD8+ T cells (n = 13).(D) Mean (±SD) CX3CR1 subsets in naive, TCM, TEM, and TEMRA CD8+ T cells (n = 13).(E and F) CX3CR1 subset expression of cell surface markers (CD27 and CD127) and transcription factors (T-bet, Eomes) in CD8+ Tmem cells.(E) Composite FACS plots (n = 5) (L to R) of CD27, CD127, T-bet, and Eomes expression by CX3CR1 subsets on TCM, TEM, and TEMRA CD8+ T cells.",27131,InducingTranscriptionFactor,inducing_transcription_factor,3,-1,TF81D185B0C6B09F25:TF81D185B0C6B09F25,CT1C58993C5B5BD3B8:CT1C58993C5B5BD3B8,2928255,PMC5917822::span:27459:27463,83,83,328,332,Eomes,2709901,PMC5917822::span:27474:27477,88,88,343,346,Tmem
PMC4785102,"However, the nature in which iNKT cells acquire type-2 cytokine competency and the precise contribution of iNKT cell–derived IL-4 and IL-13 in vivo remains unclear.",265,SecretedCytokine,secreted_cytokine,3,-1,CK30AA95F38728A77C:CK713350DF0E9099E8,CT47667978DACC1BA7:CT459998F048BE65F2,173271,PMC4785102::span:399:403,23,23,134,138,IL-13,173272,PMC4785102::span:294:297,6,6,29,32,iNKT
PMC5192530,"The enhancement of Th17 cell abundance was in part attributable to Treg cell consumption of IL-2 [,] consistent with the previously defined capacity of Treg cells to scavenge IL-2 via their high affinity IL-2 receptor [].",13801,SecretedCytokine,secreted_cytokine,3,-1,CK237DBD1E843F1ADD:CKD21834C7D75FD77F,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,180928,PMC5192530::span:13893:13896,15,15,92,95,IL-2,180931,PMC5192530::span:13820:13823,3,3,19,22,Th17
PMC6028517,Acquisition of a pathogenic phenotype in Th17 cells after IL-23 stimulation reported several years ago is the outcome of not only the induction of proinflammatory effector molecules but also the down-regulation of anti-inflammatory molecules.,35102,SecretedCytokine,secreted_cytokine,3,-1,CK128EF9AC08AC594D:CK9EDC256C75A00BC5,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,175109,PMC6028517::span:35160:35164,9,9,58,62,IL-23,175110,PMC6028517::span:35143:35146,6,6,41,44,Th17
PMC3957029,"It has also been found that systemic administration of high-dose IL-23 led to reduced tumor growth and prolonged survival in a mouse fibrosarcoma, due to Th1-mediated activation of cytotoxic T cells, helper T cells, and NK cells ().",42744,SecretedCytokine,secreted_cytokine,3,-1,CKBB5E75DBC75FF4F6:CKBB5E75DBC75FF4F6,CTC81C74E7FEBECC5F:CT231C4EC31B01615E,407839,PMC3957029::span:42809:42813,12,12,65,69,IL-23,407840,PMC3957029::span:42925:42935,31,32,181,191,cytotoxic T
PMC6444001,"Figure 1TAK1 Modulates Foxp3 Phosphorylation in Response to TCR Engagement(A) Schematic overview of serine and threonine residues in human and mouse Foxp3 protein.(B) Phos-tag analysis of iTREG cells treated with increasing concentrations of okadaic acid (OA; 0.1–0.2–0.5–1.0–2.0 μM).(C–G) Phos-tag analysis of lysates from TREG cells deprived from IL-2, TGF-β, and TCR activation for 24 h.(C) Deprived iTREG cells were restimulated with anti-CD3/CD28 coated beads and OA.(D) Deprived iTREG cells were restimulated with IL-2, TGF-β, or anti-CD3/CD28 coated beads.(E) Deprived iTREG cells were restimulated with anti-CD3/CD28 coated beads, PMA, and ionomycin to induce TCR downstream signaling.(F) Phos-tag analysis of lysates from iTREG cells pre-treated for 2 h with kinase-specific inhibitors, before OA treatment (1 μM, 30 min).(G) CD4+GFP+ TREG cells were sorted from mouse spleens, pre-incubated with TAK inhibitor (TAKi) (300 nM), and subsequently treated with OA, anti-CD3/CD28 coated beads, PMA, and ionomycin ex vivo for 30 min.",7159,SecretedCytokine,secreted_cytokine,3,-1,CK4D687600656CECF1:CKD21834C7D75FD77F,CT19D812F7CB34BCF6:CT19D812F7CB34BCF6,393926,PMC6444001::span:7508:7511,60,60,349,352,IL-2,393934,PMC6444001::span:7890:7894,131,131,731,735,iTREG
PMC2715067,"Whether TGF-β constitutes a specific factor directly controlling the thymic differentiation of iNKT precursor thus remains totally unknown.
",7402,SecretedCytokine,secreted_cytokine,3,-1,CKC59F8990F767EBD4:CKFD4CA0B2B4BC3AE4,CT47667978DACC1BA7:CT459998F048BE65F2,396425,PMC2715067::span:7410:7414,1,1,8,12,TGF-β,396426,PMC2715067::span:7497:7500,12,12,95,98,iNKT
PMC4741021,"To clarify the effects in Treg and Th17 cells, we also measured the concentrations of IL-10 and IL-17A in serum from CIA mice.",24863,SecretedCytokine,secreted_cytokine,3,-1,CK379C94E0D2330772:CKC5CC1A269C01EC48,CTB574584AD019ABB8:CTB574584AD019ABB8,384964,PMC4741021::span:24949:24953,16,16,86,90,IL-10,384966,PMC4741021::span:24889:24892,5,5,26,29,Treg
PMC6232870,"Based on the expression of an invariant TCRα chain (Vα14-Jα18 in mice, Vα24-Jα18 in humans), CD1d-dependent NKT cells can be classified into type I and type II NKT cells, both of which can produce IFN-γ, the Th1 cytokine, and IL-4, a Th2 cytokine, and participate in the regulation of innate and adaptive immunity.",22552,SecretedCytokine,secreted_cytokine,3,1,CK1B71668FDDECE3CF:CK128EC732B281BF60,CT459998F048BE65F2:CT459998F048BE65F2,381903,PMC6232870::span:22749:22753,41,41,197,201,IFN-γ,381906,PMC6232870::span:22712:22714,33,33,160,162,NKT
PMC3365066,"The observation of a lower percentage of T helper lymphocytes producing IFN-γ is consistent with previous work showing a shift from Th1 to Th2 cytokine profiles following trauma, burns and infection.",22303,SecretedCytokine,secreted_cytokine,3,-1,CK128EC732B281BF60:CK128EC732B281BF60,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,382437,PMC3365066::span:22375:22379,11,11,72,76,IFN-γ,382439,PMC3365066::span:22435:22437,21,21,132,134,Th1
PMC4831524,"Therefore, we assessed the signature cytokine IL-17 and IFN-γ expressions by CD8+ T lymphocyte in peripheral blood from patients with COPD and analyzed the difference in the plasticity between Tc17 cells and Th17 cells.",4877,SecretedCytokine,secreted_cytokine,3,-1,CK1B71668FDDECE3CF:CK128EC732B281BF60,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,371845,PMC4831524::span:4933:4937,9,9,56,60,IFN-γ,371847,PMC4831524::span:5085:5088,34,34,208,211,Th17
PMC5135771,"Although IL-6 is the key cytokine inducing the differentiation of encephalitogenic Th17 cells, IL-23 is important for the maintenance of encephalitogenic myelin-specific Th17 cells in EAE development [, ]; however, IL-23 does not exert its function on naïve CD4 T cells, which do not express IL-23R at a significant level.",22585,SecretedCytokine,secreted_cytokine,3,-1,CK88B1F911EB2BA518:CK0CBC35CD2AB7D661,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,402486,PMC5135771::span:22594:22597,1,1,9,12,IL-6,402489,PMC5135771::span:22668:22671,11,11,83,86,Th17
PMC5040449,"To confirm this T helper phenotype, we performed intracellular cytokine staining (ICS) for Th1 (IFN-γ), Th2 (IL-13), Th17 (IL-17A) and Treg (IL-10) associated cytokines in polyclonally stimulated lung leukocytes on day 7 post-infection.",7225,SecretedCytokine,secreted_cytokine,3,-1,CK30AA95F38728A77C:CK713350DF0E9099E8,CTE7B12DC660323A0E:CTE7B12DC660323A0E,384049,PMC5040449::span:7334:7338,23,23,109,113,IL-13,384054,PMC5040449::span:7329:7331,21,21,104,106,Th2
PMC4637016,"Indeed, using IL-17 fate reporter mice, it was demonstrated that, in steady state, Th17 cells continuously acquire a TFH phenotype (expression of Bcl6, CXCR5, PD1, and IL-21) in Peyer's patches and induce the development of IgA-secreting germinal center B cells [].

",14695,SecretedCytokine,secreted_cytokine,3,-1,CK284ADEA6187E1FF3:CK284ADEA6187E1FF3,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,385502,PMC4637016::span:14863:14867,34,34,168,172,IL-21,385503,PMC4637016::span:14778:14781,17,17,83,86,Th17
PMC5712544,"Subsequently, the induced IL-6 inhibits IFN-γ expression of Th cells, which results in the activating response of CD4+ T cells skewing toward Th2 subsets ().

",30561,SecretedCytokine,secreted_cytokine,3,-1,CK128EC732B281BF60:CK128EC732B281BF60,CTE7B12DC660323A0E:CTE7B12DC660323A0E,400682,PMC5712544::span:30601:30605,6,6,40,44,IFN-γ,400684,PMC5712544::span:30703:30705,25,25,142,144,Th2
PMC2118518,This intriguing observation raised the possibility that Ets-1 KO–differentiating Th17 cells were more resistant to IL-2 suppression.,22893,SecretedCytokine,secreted_cytokine,3,-1,CK237DBD1E843F1ADD:CKD21834C7D75FD77F,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,422288,PMC2118518::span:23008:23011,17,17,115,118,IL-2,422289,PMC2118518::span:22974:22977,11,11,81,84,Th17
PMC2118518,"Indeed, Ets-1 KO Th cells, despite their propensity for Th17 differentiation, still require APC-derived signals, IL-6, and TGFβ1 to optimally differentiate into IL-17–producing cells.",35500,SecretedCytokine,secreted_cytokine,3,-1,CK2C0CFB97C59D215B:CK0CBC35CD2AB7D661,CTB7DFCED683E6F0A9:CTB7DFCED683E6F0A9,360227,PMC2118518::span:35613:35616,21,21,113,116,IL-6,360229,PMC2118518::span:35517:35518,4,4,17,18,Th
PMC4330377,"Th1 cells are generated in a microenvironment containing the cytokines interleukin (IL)-12 and interferon-γ (IFN-γ), which causes the upregulation of the lineage specification factor T-bet and finally results in the expression of high levels of the effector cytokine IFN-γ at the end of the differentiation process ().",2024,SecretedCytokine,secreted_cytokine,3,-1,CKB1327E1355BFD9DD:CK128EC732B281BF60,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,396048,PMC4330377::span:2119:2130,14,14,95,106,interferon-γ,396051,PMC4330377::span:2024:2026,0,0,0,2,Th1
PMC4330377,"Although demethylation of Il17a, Zfp362, Ccr6, Acsbg1, Rora and Dclk1 was slightly less pronounced in γδ T cells when compared to ex vivo isolated Th17 cells, the overall pattern was very similar except for Dpp4 which did not show overt signs of demethylation in γδ T cells.",41676,SecretedCytokine,secreted_cytokine,3,-1,CKE6475DF2E18B6109:CK08F84BE8FE5B04F8,CT2F38F5748535C6C3:CT7DC8DD80306E71A2,420943,PMC4330377::span:41702:41706,3,3,26,30,Il17a,420945,PMC4330377::span:41939:41942,49,50,263,266,γδ T
PMC3694849,"Cytokine mRNAs associated with canonical Th17 function IL17, IL6, TNFα, IL22 were maintained after SIV infection and exhibited a greater upregulated in CD4-low compared to CD4-healthy mangabeys (). TFH (T follicular helper) function (IL21, ICOS, CD40L, IL6) was assessed in DN from infected and uninfected mangabeys.",26351,SecretedCytokine,secreted_cytokine,3,-1,CKB53D71D9F14D8EB6:CK0CBC35CD2AB7D661,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,366103,PMC3694849::span:26604:26606,47,47,253,255,IL6,366108,PMC3694849::span:26392:26395,5,5,41,44,Th17
PMC4586507,"Despite this, IFN-γ is able to block Th9 cells, while Th1-secreted IFN-γ inhibits Th2 and Th17 effector cells.",9309,SecretedCytokine,secreted_cytokine,3,-1,CK128EC732B281BF60:CK128EC732B281BF60,CT6972E212EE0037B5:CT6972E212EE0037B5,363668,PMC4586507::span:9323:9327,3,3,14,18,IFN-γ,363670,PMC4586507::span:9346:9348,8,8,37,39,Th9
PMC4676116,"Genes up regulated in Th1 versus Th17 included the Th1 marker CXCR3, IFNG, several CCR5 binding ckemokines (CCL5, CCL4L2, CCL3L1, CCL3L3, CCL3), and also transcripts for LTA (lymphotoxin α), IL-9, IL-3, CCL17, IL-5, IL-4, XCL1, TNFSF9, TNFSF14, CXCR5, TNFRSF8, IL-6, CSF1R, LIF, IL-2RA, IL3RA, and IL15RA (Fig. a).",17583,SecretedCytokine,secreted_cytokine,3,-1,CKF3B02660E205994B:CKD3CA24A839C1B6E8,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,421628,PMC4676116::span:17780:17783,43,43,197,200,IL-3,421639,PMC4676116::span:17616:17619,6,6,33,36,Th17
PMC2118525,"Adding recombinant IL-1β, IL-17, or TNF-α to the culture at the doses used for in vitro Th17 cell induction () augmented CCL20 production by the adherent synoviocytes, whereas the addition of recombinant IFN-γ or IL-4 inhibited production ().",14281,SecretedCytokine,secreted_cytokine,3,-1,CKAD8334A7AD4B4D2F:CK6FE135B3F86FB707,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,399003,PMC2118525::span:14494:14497,38,38,213,216,IL-4,399004,PMC2118525::span:14369:14372,18,18,88,91,Th17
PMC3218887,"Dendritic cells determine the fate of T cell differentiation through the cytokines they produce; IL-12 induces Th1 cells, the combination of IL-6, IL-23, and TGF-β induces Th17 cells, and TGF-β induces regulatory T cells (Treg) [,].",2514,SecretedCytokine,secreted_cytokine,3,-1,CK04FD0805168B608B:CKB4EB2D2CC8BBB93D,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,420653,PMC3218887::span:2611:2615,15,15,97,101,IL-12,420659,PMC3218887::span:2686:2689,30,30,172,175,Th17
PMC6327259,"In fact, AAA patients had increased frequencies of IFN-γ
+ TH1, IL-4+ TH2, and IL-22+ TH22 cells in the periphery.",19968,SecretedCytokine,secreted_cytokine,3,1,CK11E7510FEB7B6A94:CK3FDAFD137F96385F,CT6312BB928ADE8934:CT6312BB928ADE8934,758142,PMC6327259::span:20047:20051,19,19,79,83,IL-22,758145,PMC6327259::span:20054:20057,21,21,86,89,TH22
PMC5406403,"Notably, only the expansion of the Th17 cells population inversely correlated with the activity of gingipains, apparently related to the higher production of IL-6 and other related cytokines in co-cultures infected with the gingipain devoid bacteria.",45567,SecretedCytokine,secreted_cytokine,3,1,CK88B1F911EB2BA518:CK0CBC35CD2AB7D661,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,800570,PMC5406403::span:45725:45728,25,25,158,161,IL-6,800571,PMC5406403::span:45602:45605,7,7,35,38,Th17
PMC5025763,"Taken together, we conclude that IL-4 and Batf-Irf4 form a positive feedback loop to induce Th2 cell differentiation, and Bach2–Batf interactions interfere with this amplification loop ().

",23310,SecretedCytokine,secreted_cytokine,3,-1,CK17B5F6B486C9539B:CK6FE135B3F86FB707,CTE7B12DC660323A0E:CTE7B12DC660323A0E,800998,PMC5025763::span:23343:23346,6,6,33,36,IL-4,800999,PMC5025763::span:23402:23404,18,18,92,94,Th2
PMC2118694,"A high level of preformed IL-4 mRNA were detected in CD4 single-positive (SP) thymocytes if they are selected on thymocytes, which is at least partly caused by enhanced histone acetylation of the IL-4 locus.",4458,SecretedCytokine,secreted_cytokine,3,-1,CK6FE135B3F86FB707:CK6FE135B3F86FB707,CTA435D07EA4694572:CTFE4015328B70D553,786463,PMC2118694::span:4654:4657,37,37,196,199,IL-4,786465,PMC2118694::span:4571:4580,23,23,113,122,thymocytes
PMC3723566,Patients with the Th0 cytokine profile showed higher expression of the IL-17 related genes as compared to Th1 and Th2 defined patients.,34508,SecretedCytokine,secreted_cytokine,3,-1,CK2741EFAE1F31AD65:CK2741EFAE1F31AD65,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,786234,PMC3723566::span:34579:34583,11,11,71,75,IL-17,786236,PMC3723566::span:34614:34616,17,17,106,108,Th1
PMC1526552,"MCP-1 induction by activated Th1 and Th2 cells was dependent on the synergistic effect of IL-1 and TNF-α. With Th1 cells, further reduction in MCP-1 production was observed when IFN-γ was neutralized (Figure ).",18227,SecretedCytokine,secreted_cytokine,3,-1,CKE50C068CBDAC0F8F:CK80A1A727AC173EE7,CTE7B12DC660323A0E:CTE7B12DC660323A0E,748085,PMC1526552::span:18326:18331,17,17,99,104,TNF-α.,748089,PMC1526552::span:18264:18266,6,6,37,39,Th2
PMC3614533,"A previous study with CD154/ tetramer co-staining after prolonged cell culture and re-stimulation questioned the validity of CD154 as a marker for allergen-specific T cells [], but these experimental conditions are known to invalidate the assay, which is only reliable after short-term stimulation [].The close relationship between Th1, Th2 and Tr1-like cells was first reported by Akdis et al.",15081,SecretedCytokine,secreted_cytokine,3,-1,CK64C4AB510CA1ACA7:CK64C4AB510CA1ACA7,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,797880,PMC3614533::span:15206:15210,21,21,125,129,CD154,797881,PMC3614533::span:15413:15415,60,60,332,334,Th1
PMC5828549,"These cells have a limited capacity to mediate control of Mtb infection, but produce significant amounts of Th1 related cytokines like IFN-γ and TNF.",3313,SecretedCytokine,secreted_cytokine,3,1,CK9F74D00862D05D5F:CK80A1A727AC173EE7,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,751690,PMC5828549::span:3458:3460,24,24,145,147,TNF,751691,PMC5828549::span:3421:3423,18,18,108,110,Th1
PMC3078329,"The functional activity of IL-23 has been primarily linked to the T helper 17 (Th17) cell subset (). Development of Th17 cells is mediated by a combination of the cytokines TGF-β and IL-6, IL-21, or IL-1, through the molecular activity of the transcription factors RORγt, RORα, IRF-4, AHR, and STAT3 ().",2466,SecretedCytokine,secreted_cytokine,3,-1,CKBB5E75DBC75FF4F6:CKBB5E75DBC75FF4F6,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,819856,PMC3078329::span:2493:2497,4,4,27,31,IL-23,819862,PMC3078329::span:2545:2548,16,16,79,82,Th17
PMC5712391,"In the Th9 lymphocyte response pathways, early reports demonstrated that the cells arise from Th0 lymphocyte differentiation by which IL-4 and TGF-β change the behavior of the “naive” CD4+ cells and transform them into Th9 lymphocytes; the main transcription factors involved in the process are STAT6, IRF-4, and PU.1 (–).",9868,SecretedCytokine,secreted_cytokine,3,-1,CK17B5F6B486C9539B:CK6FE135B3F86FB707,CTBDDE0043F47EDCC1:CTBDDE0043F47EDCC1,743113,PMC5712391::span:10002:10005,20,20,134,137,IL-4,743117,PMC5712391::span:9962:9964,15,15,94,96,Th0
PMC5460998,"After secondary infection of Il4rafl/fl mice (), the proportion and absolute number of ex-Foxp3 Th2 cells were significantly reduced compared with Hp 2° Il4rawt/wt mice (), demonstrating a fundamental requirement for IL-4 signaling in Foxp3-expressing cells for the development of ex-Foxp3 Th2 cells.",26604,SecretedCytokine,secreted_cytokine,3,-1,CKAD8334A7AD4B4D2F:CK6FE135B3F86FB707,CTE7B12DC660323A0E:CTE7B12DC660323A0E,784964,PMC5460998::span:26821:26824,41,41,217,220,IL-4,784966,PMC5460998::span:26894:26896,53,53,290,292,Th2
PMC3566915,"The malfunctioning of gender specific pathways not only compromises the homeostasis of the immune response, but may also cause a pathological polarization of T cell subsets specific to each sex: IFNγ supports the development of Th1 functions [] promoting cell mediated immunity, while IL6 cytokine supports Th2 responses where B lymphocytes are activated and antibody production flourishes.",45946,SecretedCytokine,secreted_cytokine,3,-1,CKBFD3DC9E0F661B3A:CK0CBC35CD2AB7D661,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,810582,PMC3566915::span:46231:46233,47,47,285,287,IL6,810583,PMC3566915::span:46174:46176,37,37,228,230,Th1
PMC2988413,"The counter-regulation of Th2 and Th17 responses mediated by IFN-γ, together with previous observations from this laboratory indicating that Treg generation in vivo is impaired in the absence of IFN-γ , prompted us to ask whether this cytokine could be used to drive the emergence of alloreactive regulatory T cells ex vivo.",5112,SecretedCytokine,secreted_cytokine,3,-1,CK1B71668FDDECE3CF:CK128EC732B281BF60,CT30BC86BDEF7B1410:CTB574584AD019ABB8,744017,PMC2988413::span:5173:5177,11,11,61,65,IFN-γ,744022,PMC2988413::span:5409:5420,50,51,297,308,regulatory T
PMC6230324,"Th1 and Th17 cells express pro-inflammatory cytokines, such as IFN-γ and IL-17, respectively, whereas Th2 and regulatory T cells (Tregs) produce anti-inflammatory cytokines, such as IL-10 [–].",3332,SecretedCytokine,secreted_cytokine,3,-1,CKE8FA6AFDA083A088:CK2741EFAE1F31AD65,CT30BC86BDEF7B1410:CTB574584AD019ABB8,844563,PMC6230324::span:3405:3409,14,14,73,77,IL-17,844568,PMC6230324::span:3442:3453,21,22,110,121,regulatory T
PMC5496215,"As a consequence of their sensitivity to inflammation we demonstrated that human f-LSCs adjust their phenotype after 48 h of Th1 cytokine treatment, maintaining, at baseline, mRNA expression for HLA-G, TGF-β, IDO, and AIRE; they preserve at sustained levels the mRNA for COX-2 and HGF, upregulate the mRNA for MCP-1 and IL-6, and considerably increase PDL-1 and PDL-2 expression at the protein level.",42678,SecretedCytokine,secreted_cytokine,3,-1,CKFD4CA0B2B4BC3AE4:CKFD4CA0B2B4BC3AE4,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,815812,PMC5496215::span:42880:42884,39,39,202,206,TGF-β,815816,PMC5496215::span:42803:42805,23,23,125,127,Th1
PMC4413888,"Another report showed that IL-6 induced the generation of mouse IL-10-secreting type 1 regulatory T (Tr1) cells, through the stimulation of IL-21 production by CD4+ T cells in vitro.",14818,SecretedCytokine,secreted_cytokine,3,-1,CK88B1F911EB2BA518:CK0CBC35CD2AB7D661,CT30BC86BDEF7B1410:CTB574584AD019ABB8,743829,PMC4413888::span:14845:14848,4,4,27,30,IL-6,743831,PMC4413888::span:14905:14916,13,14,87,98,regulatory T
PMC5837126,"In another study undertaken to define the mechanisms of action of IL-2 therapy, Matsuoka et al. examined the immunologic effects of low-dose IL-2 treatment on homeostasis of CD4+ T-cell subsets after transplant and found that IL-2 therapy resulted in a selective increase of STAT5 phosphorylation in Tregs and a decrease of pSTAT5 in effector T cells.",22164,SecretedCytokine,secreted_cytokine,3,-1,CK4D687600656CECF1:CKD21834C7D75FD77F,CT7AC25DF3B0DDF9BE:CTB574584AD019ABB8,806383,PMC5837126::span:22390:22393,42,42,226,229,IL-2,806384,PMC5837126::span:22464:22468,53,53,300,304,Tregs
PMC2193075,"In addition, CXCR3 is more abundantly expressed on human Th1 cells than on Th2 cells, and as a result IP-10 selectively attracts Th1 cells in in vitro migration assays (–).",5389,SecretedCytokine,secreted_cytokine,3,-1,CK53DD073FAE69D84F:CKC45AAE24CED79E33,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,786297,PMC2193075::span:5491:5495,21,21,102,106,IP-10,786298,PMC2193075::span:5446:5448,10,10,57,59,Th1
PMC5374155,"Although Th17 cells were initially believed to be the primary source of IL-22, clear functional differences between Th17 and Th22 cells are evident, as transferred Th22 cells, but not Th17 cells, are able to rescue susceptible mice from enteropathogenic bacterial infection ().",6936,SecretedCytokine,secreted_cytokine,3,-1,CK11E7510FEB7B6A94:CK3FDAFD137F96385F,CT6312BB928ADE8934:CT6312BB928ADE8934,775299,PMC5374155::span:7008:7012,13,13,72,76,IL-22,775303,PMC5374155::span:7061:7064,21,21,125,128,Th22
PMC3282767,"Additionally, we found that IL-9 intensively amplified Th9 cell differentiation induced by antigen presentation of PMCs.",27074,SecretedCytokine,secreted_cytokine,3,-1,CK6559F42B7F080788:CK6559F42B7F080788,CT6972E212EE0037B5:CT6972E212EE0037B5,836491,PMC3282767::span:27102:27105,5,5,28,31,IL-9,836492,PMC3282767::span:27129:27131,8,8,55,57,Th9
PMC4152149,"We utilized two IFN-γ-secreting Th1 TCCs designated 3A and 11B, one IFN-γ and IL-17 double-producing TCC 25 as well as one TCC 12B, which produced IFN-γ but also IL-4 representing a Th1-2 phenotype ().",15844,SecretedCytokine,secreted_cytokine,3,-1,CKAD8334A7AD4B4D2F:CK6FE135B3F86FB707,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,775094,PMC4152149::span:16006:16009,32,32,162,165,IL-4,775096,PMC4152149::span:16026:16028,35,35,182,184,Th1
PMC5529425,"To see if a deficit in IL-2 production was responsible for the substantially reduced proliferation of PKC-Ѳ−/− Tregs, we isolated CD4+CD25+ Tregs from WT, PKC-Ѳ−/−, and OX40−/− mice, and co-cultured these cells separately with either anti-CD3/anti-CD28 coated beads, WT G-BMDCs, or MHC class II−/− G-BMDCs in the presence of exogenous IL-2 and measured Treg proliferation (Fig. ).",18193,SecretedCytokine,secreted_cytokine,3,-1,CK4D687600656CECF1:CKD21834C7D75FD77F,CT7AC25DF3B0DDF9BE:CTB574584AD019ABB8,818633,PMC5529425::span:18528:18531,67,67,335,338,IL-2,818635,PMC5529425::span:18333:18337,23,23,140,144,Tregs
PMC3145653,"TH17 cells produce interleukin-17A (IL-17A), IL-17F and IL-22 as their lineage-defining cytokines, and the retinoic acid receptor-related orphan receptor gamma t (RORγt) transcription factor is considered the master regulator of this lineage , .",3543,SecretedCytokine,secreted_cytokine,3,1,CKBA257A42EC57B221:CKBA257A42EC57B221,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,752595,PMC3145653::span:3588:3593,8,8,45,50,IL-17F,752597,PMC3145653::span:3543:3546,0,0,0,3,TH17
PMC3753281,Promyelocytic leukemia zinc finger (PLZF)-expressing invariant natural killer T (iNKT) cells develop in the thymus and acquire functional ability to produce IL-4 and IFN-γ in the thymus in the absence of antigenic stimulation.,459,SecretedCytokine,secreted_cytokine,3,1,CK17B5F6B486C9539B:CK6FE135B3F86FB707,CT47667978DACC1BA7:CT459998F048BE65F2,805639,PMC3753281::span:616:619,24,24,157,160,IL-4,805642,PMC3753281::span:540:543,11,11,81,84,iNKT
PMC5702327,"Different players have been implicated in the immune regulation during T. cruzi infection, such as anti-inflammatory cytokines, like IL-10 and TGF-β, Foxp3+ regulatory T cells (Treg cells), and endogenous glucocorticoids (, ).",3629,SecretedCytokine,secreted_cytokine,3,-1,CK3A3EC71E6A0C53F0:CKC5CC1A269C01EC48,CT30BC86BDEF7B1410:CTB574584AD019ABB8,759608,PMC5702327::span:3762:3766,22,22,133,137,IL-10,759610,PMC5702327::span:3786:3797,28,29,157,168,regulatory T
PMC4070364,Tregs also decrease NK cell cytotoxicity and downregulate the IFN-γ secretion of NK cell responding to IL-12 activation in a TGF-β dependent manner [].,13700,SecretedCytokine,secreted_cytokine,3,-1,CKE6031C0A6D34337D:CKFD4CA0B2B4BC3AE4,CT7AC25DF3B0DDF9BE:CTB574584AD019ABB8,836644,PMC4070364::span:13825:13829,20,20,125,129,TGF-β,836645,PMC4070364::span:13700:13704,0,0,0,4,Tregs
PMC3486067,"Mice immunized with the epitope-based vaccine admixed with a synthetic oligodeoxynucleotide adjuvant or loaded into yeast glucan particles and then challenged intranasally with Coccidioides showed early lung infiltration of activated T helper-1 (Th1), Th2, and Th17 cells, elevated gamma interferon (IFN-γ) and interleukin (IL)-17 production, significant reduction of fungal burden, and prolongation of survival compared to nonvaccinated mice.",1455,SecretedCytokine,secreted_cytokine,3,-1,CK1B71668FDDECE3CF:CK128EC732B281BF60,CTBFBDE5121B6748D1:CTBFBDE5121B6748D1,2491877,PMC3486067::span:1755:1759,48,48,300,304,IFN-γ,2491876,PMC3486067::span:1716:1719,41,41,261,264,Th17
PMC4473539,"Consistent with these recent reports, we found that in the absence of EZH2, Th1 and Th2 differentiation is significantly enhanced and under neutral conditions, Ezh2-deficient cells spontaneously make IFN-γ, suggesting that EZH2 negatively regulates Th1 and Th2 differentiation.",23780,SecretedCytokine,secreted_cytokine,3,-1,CK128EC732B281BF60:CK128EC732B281BF60,CTC3A8C3CBC245616A:CTC3A8C3CBC245616A,1541610,PMC4473539::span:23980:23984,31,31,200,204,IFN-γ,1541607,PMC4473539::span:24029:24031,38,38,249,251,Th1
PMC3268440,"Differentiation of Th2 cells is dependent on the availability of IL-4 in the microenvironment, with a critical role for the transcription factor STAT6 ().",17582,SecretedCytokine,secreted_cytokine,3,-1,CK17B5F6B486C9539B:CK6FE135B3F86FB707,CTE7B12DC660323A0E:CTE7B12DC660323A0E,2496867,PMC3268440::span:17647:17650,10,10,65,68,IL-4,2496866,PMC3268440::span:17601:17603,2,2,19,21,Th2
