id,src,sym,lbl,spid,extid,priority,prefid,enabled
CK444A802D73BB253C,ckr,hepatocyte growth factor receptor,MET,1,CID_260,50,CK14FAEE9D6E29DA8D,True
CK24BD53CA82CCEE84,ckr,hepatocyte growth factor-like protein,MST1,1,CID_274,50,CK180162CC58C7FABF,True
CKA1FCB550B3F73097,ckr,hepatocyte growth inhibitory factor,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CKD28CDEEDB23F3BC1,ckr,hepatocyte stimulating factor-1,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CKAC2508806DFFD804,ckr,hepatopoeitin-A,HGF,1,CID_65,50,CK01AA93181DDC203F,True
CK0DC043FB1EDC12D2,ckr,herpes virus entry mediator A,HVEM,1,CID_236,50,CKB7EB96CD5D710046,True
CKC5640C02212E291B,ckr,herpes virus entry mediator ligand,TNFSF14,1,CID_169,50,CK99B83294D7A60280,True
CK545EE9AAF3890457,ckr,herpesvirus entry mediator A,HVEM,1,CID_236,50,CKB7EB96CD5D710046,True
CKFB5AA4B75E22D4D3,ckr,herpesvirus entry mediator ligand,TNFSF14,1,CID_169,50,CK99B83294D7A60280,True
CK04DB41BA5143DBB5,ckr,hgfb,HGF,1,CID_65,50,CK01AA93181DDC203F,True
CKF47C37E704E43BF9,ckr,high affinity IL-2 receptor subunit beta,CD122,1,CID_205,50,CKE11CAB5EB71F875E,True
CK199AB6F20E55F011,ckr,high affinity interleukin-8 receptor A,CXCR1,1,CID_213,50,CK8C620852F1214197,True
CK1AB26B05843E9A93,ckr,high affinity interleukin-8 receptor B,CXCR2,1,CID_214,50,CKAA4590CA9AAEC98F,True
CKD1CFB6DF3447EB3B,ckr,higm1,CD40LG,1,CID_8,50,CK23BCED6859810C18,True
CK5FECB5DE3FF2862A,ckr,hl-60-derived apoptosis inducing factor,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CK1BECD1C5EC83CFA8,ckr,hmrp-2a,CCL23,1,CID_24,50,CK514589D14B269121,True
CK1A5797F19EF4F986,mygene,hmrp-2a,CCL23,1,6368,40,CK514589D14B269121,False
CK2B6566B43278B642,ckr,hmrp-2b,CCL15,1,CID_15,50,CK839A9508439917A7,True
CKAD2ABE83A745AAC2,ckr,hodgkin's cell growth factor,IL-4,1,CID_131,50,CKF0F9E60D7241467D,True
CK516DEBACDADC64C8,ckr,hp40,IL-9,1,CID_135,50,CK25044A239340F089,True
CK47ED8C4887344117,ckr,hpaec survival factor,IL-11,1,CID_94,50,CK69B647DD7555FBE1,True
CKF5121FED1D145BD6,ckr,hpgf,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CK11791D7A983137A5,ckr,hpta,HGF,1,CID_65,50,CK01AA93181DDC203F,True
CK1792022239DC0162,ckr,hrankl2,TNFSF11,1,CID_166,50,CKC97125CAB308182A,True
CK39383246E84651D9,ckr,hsf-1,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CKC647232D5BEF98CD,ckr,hsmcr30,CCL2,1,CID_20,50,CK73ED9A7EF785943D,True
CK48E1BA71CC283209,ckr,hst19289,IL-16,1,CID_101,50,CK951CA80EFE087F1A,True
CK3DEB55846134FA8F,ckr,human mip-related protein 2a,CCL23,1,CID_24,50,CK514589D14B269121,True
CKD227F78A633187A3,ckr,human pulmonary artery endothelial cell-derived survival factor,IL-11,1,CID_94,50,CK69B647DD7555FBE1,True
CK1961CD1E8EEE74DD,ckr,humig,CXCL9,1,CID_53,50,CK44063CCCD8C99C70,True
CK93A8FC59F1CE3417,ckr,hvem-l,TNFSF14,1,CID_169,50,CK99B83294D7A60280,True
CKBD1BEC2A3975E811,ckr,hveml,TNFSF14,1,CID_169,50,CK99B83294D7A60280,True
CK5EF945C7863CBC38,ckr,hybridoma growth factor,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CKADAFE828C3BBE9AA,ckr,hybridoma/plasmacytoma growth factor,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CK61ABB089CC3E4EE0,ckr,i-tac,CXCL11,1,CID_39,50,CK0415FB1273234F8A,True
CKA4E48453DDC1C391,ckr,ia inducing factor,IL-4,1,CID_131,50,CKF0F9E60D7241467D,True
CK9F9043B8711C65A3,ckr,iaif,IL-4,1,CID_131,50,CKF0F9E60D7241467D,True
CK7E43C3B2201A4362,ckr,iboctadekin,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CKFC32017F67F9720F,ckr,ifi10,CXCL10,1,CID_38,50,CKCD6C7D91F373E56B,True
CKD88688093B494AAE,ckr,ifn b,IFN-β,1,CID_81,50,CK43F0C2FBA6152A5F,True
CKF0C3D4AB5EDB5191,ckr,ifn beta,IFN-β,1,CID_81,50,CK43F0C2FBA6152A5F,True
CK3BF02C4766675262,ckr,ifn lambda-1,IL-29,1,CID_124,50,CKB2A36CF9E35C09A7,True
CK7668A367E777689E,ckr,ifn {beta},IFN-β,1,CID_81,50,CK43F0C2FBA6152A5F,True
CKBB6974B60ADD979B,ckr,ifn(alpha),IFN-α,1,CID_67,50,CK1050C00EDF97BFF2,True
CKEB4306D736718E27,ckr,ifn-a,IFN-α,1,CID_67,50,CK1050C00EDF97BFF2,True
CKD6D25E1FA3E53977,ckr,ifn-alpha,IFN-α,1,CID_67,50,CK1050C00EDF97BFF2,True
CK977EC1D7CDB2AC80,ckr,ifn-alpha 10,IFN-α10,1,CID_69,50,CK01195F8C753113B6,True
CK048E525F7D5CA202,ckr,ifn-alpha 17,IFN-α17,1,CID_73,50,CKD351C36948C20F0E,True
CKEE1F941881347319,ckr,ifn-alpha-10,IFN-α10,1,CID_69,50,CK01195F8C753113B6,True
CK23D738EEE501C682,ckr,ifn-alpha-17,IFN-α17,1,CID_73,50,CKD351C36948C20F0E,True
CKD9EFC6228064C7CE,ckr,ifn-b,IFN-β,1,CID_81,50,CK43F0C2FBA6152A5F,True
CK1D70829F4202387A,ckr,ifn-beta,IFN-β,1,CID_81,50,CK43F0C2FBA6152A5F,True
CK058CB3A7A26A9103,ckr,ifn-beta-2,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CKB41073EF21489D79,ckr,ifn-e,IFN-ε,1,CID_82,50,CKBD9B4EE8B28E077A,True
CKCACC748B0A6FDDF8,ckr,ifn-epsilon,IFN-ε,1,CID_82,50,CKBD9B4EE8B28E077A,True
CK842F9F741C83B628,ckr,ifn-g,IFN-γ,1,CID_83,50,CKEF3883BE9F74024F,True
CKA74DFB5F7FF70B07,ckr,ifn-gamma,IFN-γ,1,CID_83,50,CKEF3883BE9F74024F,True
CK823D285E7668804A,ckr,ifn-gamma inducing factor,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CK5442925C4B4FC8E1,ckr,ifn-gamma-inducing factor,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CKFC47869456C5938D,ckr,ifn-lambda-1,IL-29,1,CID_124,50,CKB2A36CF9E35C09A7,True
CK6299DC29483CD521,ckr,ifn-lambda-2,IL-28a,1,CID_122,50,CK8CB0B070138E35D1,True
CK943E186BF9979B62,ckr,ifn-lambda-3,IL-28b,1,CID_123,50,CK929AC982C48405F7,True
CKE0EE4E7FCB03C5CF,ckr,ifn-lambda-4,IL-28b,1,CID_123,50,CK929AC982C48405F7,True
CK0E15FF685E31B611,ckr,ifn-{beta},IFN-β,1,CID_81,50,CK43F0C2FBA6152A5F,True
CKC873A302CEA3333A,ckr,ifna,IFN-α,1,CID_67,50,CK1050C00EDF97BFF2,True
CKBD1FBEC5E11835D4,ckr,ifna10,IFN-α10,1,CID_69,50,CK01195F8C753113B6,True
CKCB76AB438A77F29D,ckr,ifna17,IFN-α17,1,CID_73,50,CKD351C36948C20F0E,True
CK2BB930A8304EE3D7,ckr,ifnb,IFN-β,1,CID_81,50,CK43F0C2FBA6152A5F,True
CK5D73AAA299A818D7,ckr,ifnb1,IFN-β,1,CID_81,50,CK43F0C2FBA6152A5F,True
CK94B16ADE7BA384BA,ckr,ifnb2,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CK96EF55B67B40ED76,ckr,ifnbeta,IFN-β,1,CID_81,50,CK43F0C2FBA6152A5F,True
CKB1A786179AD55445,ckr,ifne,IFN-ε,1,CID_82,50,CKBD9B4EE8B28E077A,True
CKFF3AD6722F96E07A,ckr,ifne1,IFN-ε,1,CID_82,50,CKBD9B4EE8B28E077A,True
CKB58D677833EB4A91,ckr,ifng,IFN-γ,1,CID_83,50,CKEF3883BE9F74024F,True
CK43130C367C6687FD,ckr,ifnl1,IL-29,1,CID_124,50,CKB2A36CF9E35C09A7,True
CKD4310DB425F4DFEE,ckr,ifnl2,IL-28a,1,CID_122,50,CK8CB0B070138E35D1,True
CKA015D1158FA80AA0,ckr,ifnl3,IL-28b,1,CID_123,50,CK929AC982C48405F7,True
CK77FE561AA3CEC76A,ckr,ifnl4,IL-28b,1,CID_123,50,CK929AC982C48405F7,True
CK9867120D9560D81C,ckr,ifnt1,IFN-ε,1,CID_82,50,CKBD9B4EE8B28E077A,True
CKC02AD39A2E43C97A,ckr,ifn{alpha},IFN-α,1,CID_67,50,CK1050C00EDF97BFF2,True
CK45EEA6FC673D3DF6,ckr,ifn{beta},IFN-β,1,CID_81,50,CK43F0C2FBA6152A5F,True
CK2AA0BB0F31548FA1,ckr,iga enhancing factor,IL-5,1,CID_132,50,CK8128F0BCAA907933,True
CK73090C23E66D2F0E,ckr,iga-ef,IL-5,1,CID_132,50,CK8128F0BCAA907933,True
CKFE633E1EC02F831C,ckr,ige enhancing factor,IL-4,1,CID_131,50,CKF0F9E60D7241467D,True
CKF93811E9DE6D8550,ckr,ige-ef,IL-4,1,CID_131,50,CKF0F9E60D7241467D,True
CKCF5715F5A7DB788D,ckr,igg1 induction factor,IL-4,1,CID_131,50,CKF0F9E60D7241467D,True
CK69C88AD7B1019033,ckr,igg1-enhancing factor,IL-4,1,CID_131,50,CKF0F9E60D7241467D,True
CK3ABB596966468C91,ckr,igg1-induction factor,IL-4,1,CID_131,50,CKF0F9E60D7241467D,True
CK04A1B734B4D4BA1E,ckr,igif,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CKB23DD821BE9EF510,ckr,il 1,IL-1,1,CID_87,50,CK7F2D5AED41216289,True
CK16391E94D9AD366B,ckr,il 12,IL-12,1,CID_95,50,CKDE858D3F63FD2E03,True
CK5887DF6798C27454,ckr,il-1,IL-1,1,CID_87,50,CK7F2D5AED41216289,True
CKEB9877FF7CD64661,ckr,il-1 delta,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CK46A8D82CDC0786F7,ckr,il-1 epsilon,IL-1ε,1,CID_91,50,CK40A5EA71F689DE98,True
CKD85623F7AAAAE2A0,ckr,il-1-related protein 2,IL-1ε,1,CID_91,50,CK40A5EA71F689DE98,True
CKB9BC38B2C24F26AA,ckr,il-1-related protein 3,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CKC07867AD1C55BBD6,ckr,il-10,IL-10,1,CID_93,50,CK8F843985B9BF76B8,True
CK3B009660AC9B3A6E,ckr,il-10-inducible chemokine,CCL16,1,CID_16,50,CK60152B28DE393E4E,True
CKBB7459C4D981C7D2,ckr,il-10-related t-cell-derived-inducible factor,IL-22,1,CID_113,50,CK9A05D872BD352F05,True
CKA4CD9031C02C7AC7,ckr,il-10a,IL-10,1,CID_93,50,CK8F843985B9BF76B8,True
CK52B13DF9EAB8AFA6,ckr,il-10b,IL-24,1,CID_117,50,CK13AE0B2D6B156ADD,True
CK7D86D66D1914013C,ckr,il-10c,IL-19,1,CID_109,50,CK0F8EA41B34FBAF64,True
CK8ADA3BC68101E8D3,ckr,il-10d,IL-20,1,CID_111,50,CK4AB025B47E2D7D3A,True
CKED40D23BA06C43C6,ckr,il-11,IL-11,1,CID_94,50,CK69B647DD7555FBE1,True
CKF0092985CD6DC797,ckr,il-12,IL-12,1,CID_95,50,CKDE858D3F63FD2E03,True
CK1C1E5E8D1EB5AA65,ckr,il-12 p70,IL-12,1,CID_95,50,CKDE858D3F63FD2E03,True
CKB1A2686D62F8C108,ckr,il-12p70,IL-12,1,CID_95,50,CKDE858D3F63FD2E03,True
CKBD70A3F568EC5A5B,ckr,il-13,IL-13,1,CID_98,50,CK9CECD914AC9D8D66,True
CK939B5BE56983ED94,ckr,il-14,IL-14,1,CID_99,50,CK90E29FB317D34DEB,True
CK6B45264546047284,ckr,il-15,IL-15,1,CID_100,50,CKC3DC807F03E113AF,True
CK41F5573DD0F51691,ckr,il-16,IL-16,1,CID_101,50,CK951CA80EFE087F1A,True
CKD5E76D6F5F90E4AA,ckr,il-17,IL-17a,1,CID_103,50,CK7E93E453FF75508D,True
CK6682B5E47CF54219,ckr,il-17a,IL-17a,1,CID_103,50,CK7E93E453FF75508D,True
CK161FD740E8A85A2A,ckr,il-17b,IL-17b,1,CID_104,50,CK5E997BFADCF6314F,True
CK8D3D9837317B2578,ckr,il-17c,IL-17c,1,CID_105,50,CKC69F940F231C6787,True
CKE92464CAC99CB45A,ckr,il-17d,IL-17d,1,CID_106,50,CK22B15FD3D3B19CF9,True
CKE53EA2B2B2ECC7DB,ckr,il-17e,IL-25,1,CID_118,50,CK52B8D587BB3E5BB9,True
CKFC21319873E9E4B5,ckr,il-17f,IL-17f,1,CID_107,50,CK90B73CE7F85A304D,True
CK868493F541F7C5A9,ckr,il-18,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CKF9677968E481235F,ckr,il-19,IL-19,1,CID_109,50,CK0F8EA41B34FBAF64,True
CK079883FCB31C6B56,ckr,il-1f5,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CK1B53D5C51E7426F2,ckr,il-1f9,IL-1ε,1,CID_91,50,CK40A5EA71F689DE98,True
CKA5142ABC92E78F82,ckr,il-1g,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CK4DFC0323A4FC1A7A,ckr,il-1gamma,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CK835C550229302C9C,ckr,il-1h1,IL-1ε,1,CID_91,50,CK40A5EA71F689DE98,True
CK8B534C21EF901B42,ckr,il-1h3,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CK592F9B9582C5BAEC,ckr,il-1hy1,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CK0C16E4C8BC564867,ckr,il-1hy2,IL-1 theta,1,CID_92,50,CK118582EA52498BCA,True
CKA8F9422E6CC069C9,ckr,il-1l1,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CK99D28222DC6D57B7,ckr,il-1ra homolog 1,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CK1DB23719DEE07CAA,ckr,il-1rp2,IL-1ε,1,CID_91,50,CK40A5EA71F689DE98,True
CKC8B9972F9CDAF0A6,ckr,il-1rp3,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CKFBC3406C156DE10B,ckr,il-2,IL-2,1,CID_110,50,CKA3BA887803CF8CE7,True
CK8B6CE4AF90E12F5D,ckr,il-20,IL-17b,1,CID_104,50,CK5E997BFADCF6314F,True
CK409BDE64FB44D54D,ckr,il-20,IL-20,1,CID_111,50,CK5E997BFADCF6314F,False
CK17E1DBB91B7D50A6,ckr,il-21,IL-21,1,CID_112,50,CK3E7D2D56E0423C62,True
CK20D9C781F850A71C,ckr,il-22,IL-22,1,CID_113,50,CK9A05D872BD352F05,True
CK94DC7EAE550324F8,ckr,il-24,IL-24,1,CID_117,50,CK13AE0B2D6B156ADD,True
CKF822E731869F7038,ckr,il-25,IL-25,1,CID_118,50,CK52B8D587BB3E5BB9,True
CKBC723BBEAAF08D28,ckr,il-26,IL-26,1,CID_119,50,CK67B4597EB5675F70,True
CKD8DA83D6ED1A2BD9,ckr,il-27,IL-27α,1,CID_120,50,CKC78D5F9D7031D9FD,True
CK9CF4D9012402B85F,ckr,il-28a,IL-28a,1,CID_122,50,CK8CB0B070138E35D1,True
CK30C93D26FCF5FE3E,ckr,il-28b,IL-28b,1,CID_123,50,CK929AC982C48405F7,True
CKF35E6B8500E1F169,ckr,il-28c,IL-28b,1,CID_123,50,CK929AC982C48405F7,True
CKAD1E85D1EA16BB76,ckr,il-29,IL-29,1,CID_124,50,CKB2A36CF9E35C09A7,True
CKE09A66CB8DF382D9,ckr,il-3,IL-3,1,CID_125,50,CK6367359DF796E1B4,True
CKF527176761FEB29B,ckr,il-31,IL-31,1,CID_126,50,CK3B31BC84B406DA40,True
CKC51B37F2EF63CB01,ckr,il-32,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CK765C9E650E6D4052,ckr,il-32alpha,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CK89F471835635429F,ckr,il-32beta,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CK4644FC44346BC237,ckr,il-32delta,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CKDDEF5AB836BCC95E,ckr,il-32epsilon,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CK28362A6131D8EF1C,ckr,il-32gamma,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CKB76BA605B2D6FFF8,ckr,il-32zeta,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CK3F3F212299A98C7F,ckr,il-33,IL-33,1,CID_128,50,CK621B34672BE37D14,True
CKE150B703CDDFA63D,ckr,il-34,IL-34,1,CID_129,50,CKE0D59A43D6DF1F4A,True
CK4C6883D270176FA8,ckr,il-35,IL-35,1,CID_130,50,CK3814769FC0DA963C,True
CK1527F1884AC0F05A,ckr,il-4,IL-4,1,CID_131,50,CKF0F9E60D7241467D,True
CKB9EEB050AC486DF5,ckr,il-4-induced secreted protein,IL-24,1,CID_117,50,CK13AE0B2D6B156ADD,True
CK599673C58E058FCC,ckr,il-5,IL-5,1,CID_132,50,CK8128F0BCAA907933,True
CKACC43BF9FF01C605,ckr,il-6,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CK9852A875B049B570,ckr,il-7,IL-7,1,CID_134,50,CK0F8290A5800BC773,True
CKCBBBA1C9FF140F1D,ckr,il-8,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CKCC185217EBA2FB43,ckr,il-9,IL-9,1,CID_135,50,CK25044A239340F089,True
CK9C5252B381D733E7,ckr,il-d110,IL-22,1,CID_113,50,CK9A05D872BD352F05,True
CKA9A2FE1AFE6DFC7B,ckr,il-t,IL-15,1,CID_100,50,CKC3DC807F03E113AF,True
CK1149040D346B18CE,ckr,il-tif,IL-22,1,CID_113,50,CK9A05D872BD352F05,True
CKC29ED6D544213417,ckr,il-tif alpha,IL-22,1,CID_113,50,CK9A05D872BD352F05,True
CKA1EA3A58B02F5148,ckr,il1,IL-1,1,CID_87,50,CK7F2D5AED41216289,True
CKAD49A657A169AB64,ckr,il1 gamma,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CKE176C52349117C61,ckr,il1 theta,IL-1 theta,1,CID_92,50,CK118582EA52498BCA,True
CK573F4D22FB310D74,ckr,il1-gamma,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CK5FDC32C380D631E0,ckr,il1-theta,IL-1 theta,1,CID_92,50,CK118582EA52498BCA,True
CKAAEAEF1EA34CF1B7,ckr,il10,IL-10,1,CID_93,50,CK8F843985B9BF76B8,True
CKC5256EDC168B8C6A,ckr,il10a,IL-10,1,CID_93,50,CK8F843985B9BF76B8,True
CK5C1ADEC89069A53C,ckr,il10b,IL-24,1,CID_117,50,CK13AE0B2D6B156ADD,True
CKE275B4FFE9AADB5B,ckr,il10c,IL-19,1,CID_109,50,CK0F8EA41B34FBAF64,True
CK0160072DE32467A7,ckr,il10d,IL-20,1,CID_111,50,CK4AB025B47E2D7D3A,True
CKE81B91BB6EA22630,ckr,il11,IL-11,1,CID_94,50,CK69B647DD7555FBE1,True
CK286753577B2F5B14,ckr,il12,IL-12,1,CID_95,50,CKDE858D3F63FD2E03,True
CKAF7FC5E1A0B90866,ckr,il13,IL-13,1,CID_98,50,CK9CECD914AC9D8D66,True
CK28F39D91E299A7D1,ckr,il15,IL-15,1,CID_100,50,CKC3DC807F03E113AF,True
CKA0A39422F34627A5,ckr,il16,IL-16,1,CID_101,50,CK951CA80EFE087F1A,True
CK1142F5E3F8772C8E,ckr,il17,IL-17a,1,CID_103,50,CK7E93E453FF75508D,True
CK75F7C632BFD8900F,ckr,il17a,IL-17a,1,CID_103,50,CK7E93E453FF75508D,True
CKD0C0A1BCD6477969,ckr,il17b,IL-17b,1,CID_104,50,CK5E997BFADCF6314F,True
CKDEAD5DEC9DAAEE26,ckr,il17c,IL-17c,1,CID_105,50,CKC69F940F231C6787,True
CK5285530DDA6D65CD,ckr,il17d,IL-17d,1,CID_106,50,CK22B15FD3D3B19CF9,True
CKF323DC1CDA9846AE,ckr,il17e,IL-25,1,CID_118,50,CK52B8D587BB3E5BB9,True
CKBEC00879A4FD358A,ckr,il17f,IL-17f,1,CID_107,50,CK90B73CE7F85A304D,True
CKFE038CD2FC4163F0,ckr,il18,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CK48B0A5164B9D9316,ckr,il19,IL-19,1,CID_109,50,CK0F8EA41B34FBAF64,True
CKB49730C01D3FF554,ckr,il1e,IL-1ε,1,CID_91,50,CK40A5EA71F689DE98,True
CKF4615170F3C45F22,ckr,il1f10,IL-1 theta,1,CID_92,50,CK118582EA52498BCA,True
CKB28C7628E63EBC8C,ckr,il1f4,IL-18,1,CID_108,50,CK3F77E7B46E9E491A,True
CK2E07D2C38E659FAD,ckr,il1f5,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CK55DB9DA7B1ABBE99,ckr,il1f9,IL-1ε,1,CID_91,50,CK40A5EA71F689DE98,True
CKB09A99770E21750E,ckr,il1h1,IL-1ε,1,CID_91,50,CK40A5EA71F689DE98,True
CK530010CC27F14A7F,ckr,il1h3,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CK6FC08B08366ABA54,ckr,il1hy1,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CK3C1EE6745F894616,ckr,il1hy2,IL-1 theta,1,CID_92,50,CK118582EA52498BCA,True
CKA4C13FAE2CDD7875,ckr,il1l1,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CK496B1DE34FB42338,ckr,il1rp2,IL-1ε,1,CID_91,50,CK40A5EA71F689DE98,True
CK4B7878EDB6A0B63A,ckr,il1rp3,IL-1δ,1,CID_90,50,CKD095EAACBC292C8A,True
CKC766113B5EB38A8C,ckr,il2,IL-2,1,CID_110,50,CKA3BA887803CF8CE7,True
CKD7240AE5D684DB75,ckr,il20,IL-17b,1,CID_104,50,CK5E997BFADCF6314F,True
CKE90856FAFE03B46D,ckr,il20,IL-20,1,CID_111,50,CK5E997BFADCF6314F,False
CKB67B651A9AE78B1E,ckr,il22,IL-22,1,CID_113,50,CK9A05D872BD352F05,True
CKA26F36E0F209A0D2,ckr,il24,IL-24,1,CID_117,50,CK13AE0B2D6B156ADD,True
CK6045F9204BF1BAD7,ckr,il25,IL-25,1,CID_118,50,CK52B8D587BB3E5BB9,True
CKB6A4155FF01D43FC,ckr,il26,IL-26,1,CID_119,50,CK67B4597EB5675F70,True
CKE93C7EDDCF18B5CD,ckr,il28a,IL-28a,1,CID_122,50,CK8CB0B070138E35D1,True
CK22D7A218012E10ED,ckr,il28b,IL-28b,1,CID_123,50,CK929AC982C48405F7,True
CK015E48FDAEDB1508,ckr,il28c,IL-28b,1,CID_123,50,CK929AC982C48405F7,True
CKBE2FE32DDE9626AC,ckr,il29,IL-29,1,CID_124,50,CKB2A36CF9E35C09A7,True
CK416235678913799B,ckr,il3,IL-3,1,CID_125,50,CK6367359DF796E1B4,True
CKF412025C9CF82168,ckr,il32,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CK6FCEAF63FE4C3D15,ckr,il32-alpha,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CK716D6A9455CB32DE,ckr,il32-beta,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CK48B2C2B2AA0A1312,ckr,il32-delta,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CKB7E06F8E127365EF,ckr,il32-epsilon,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CKEA8D643F3A176175,ckr,il32-gamma,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CK8003F537D1F96D8C,ckr,il32-zeta,IL-32,1,CID_127,50,CK9D0DA172610C4737,True
CK7DF6D2568036941C,ckr,il34,IL-34,1,CID_129,50,CKE0D59A43D6DF1F4A,True
CK05566DFE0FAC3403,ckr,il4,IL-4,1,CID_131,50,CKF0F9E60D7241467D,True
CKFF1A2147482E40AA,ckr,il5,IL-5,1,CID_132,50,CK8128F0BCAA907933,True
CK21C01DD28FDBEEED,ckr,il6,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CK05992805F07A1E85,ckr,il7,IL-7,1,CID_134,50,CK0F8290A5800BC773,True
CKFBDEF51938D94397,ckr,il8,CXCL8,1,CID_52,50,CKF5A92B42C98C65D0,True
CKE84CA284F5F2C8BB,ckr,il9,IL-9,1,CID_135,50,CK25044A239340F089,True
CK66F12D6D2BDD5F80,ckr,ilhp1,IL-6,1,CID_133,50,CKF8C95AB8BB638BAC,True
CK506814CDD7EFA465,ckr,ilinck,CCL16,1,CID_16,50,CK60152B28DE393E4E,True
CK37C53908FB8652AB,ckr,iltif,IL-22,1,CID_113,50,CK9A05D872BD352F05,True
CK4523882B0F93BB83,ckr,iltifa,IL-22,1,CID_113,50,CK9A05D872BD352F05,True
CK6B2ABDEAB0D6C3E3,ckr,imd3,CD40LG,1,CID_8,50,CK23BCED6859810C18,True
CK8E4FF8937A819ED4,ckr,immune activation protein 2,CCL4,1,CID_30,50,CKF026C5692F85190A,True
CK98B7BE924AFDE9F4,ckr,immune interferon,IFN-γ,1,CID_83,50,CKEF3883BE9F74024F,True
CK084B979E107868B1,ckr,inp-10,CXCL10,1,CID_38,50,CKCD6C7D91F373E56B,True
CK3C768DD2D1629000,ckr,inp10,CXCL10,1,CID_38,50,CKCD6C7D91F373E56B,True
CK4921DBF89C02EFA5,ckr,intercrine reduced in hepatomas,CXCL12,1,CID_40,50,CKCA94A733CBB04AF2,True
CK6F7DD5531DAFABCF,ckr,intercrine/chemokine MARC,CCL7,1,CID_33,50,CK4B703956F15D39F2,True
CK6358EEE6F84067A6,transform,interferon (IFN)-1,IFN-1,1,,10,CK3123548B749F2BEC,True
CKF81AB9DE92CFF3E7,transform,interferon (IFN)-AR1,IFN-AR1,1,,10,CK29DF0EE19A802804,True
CK15091427E182EE76,transform,interferon (IFN)-AR2,IFN-AR2,1,,10,CK889C78943FC23083,True
CK7BBD3E618A62BEB8,transform,interferon (IFN)-CDw119,IFN-CDw119,1,,10,CKA119E7E918C6B76B,True
CK7C6D67672F88CA60,transform,interferon (IFN)-GR2,IFN-GR2,1,,10,CK29C31FC3C80D010F,True
CKD19C7FD54B5E28A4,transform,interferon (IFN)-IL-18,IFN-IL-18,1,,10,CK10C9518C520DF4AF,True
CK1C7A5CBF0D5C69BB,transform,interferon (IFN)-IL-28A,IFN-IL-28A,1,,10,CKE80F2E68F8741AF2,True
CKCB0A79250DF9B6D8,transform,interferon (IFN)-IL-28B,IFN-IL-28B,1,,10,CK7EDCB9AAA3703FCB,True
CKA8F9CC23F9FD5532,transform,interferon (IFN)-IL-28a,IFN-IL-28a,1,,10,CKE20B497EB588CCF7,True
CKC2960471857B7C53,transform,interferon (IFN)-IL-28b,IFN-IL-28b,1,,10,CK1615AC42B5A6E33B,True
