actor,category,cell_id,cell_label,cytokine_id,cytokine_label,num_papers,score,cell_ref_id,cytokine_ref_id
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_131,IL4,6,8.44,CTE7B12DC660323A0E,CKAD8334A7AD4B4D2F
cell,Positive,CL_0000899,T-helper 17 cell,CID_21,CCL20,6,55.28,CTBFBDE5121B6748D1,CK710AB1626CA61879
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_95,IL12,6,13.18,CTC3A8C3CBC245616A,CK04FD0805168B608B
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_98,IL13,6,23.9,CTE7B12DC660323A0E,CK6383177863C4EDD6
cell,Positive,CL_0000899,T-helper 17 cell,CID_113,IL22,6,28.1,CTBFBDE5121B6748D1,CK11E7510FEB7B6A94
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_83,IFNG,6,1.17,CTE7B12DC660323A0E,CK1B71668FDDECE3CF
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_95,IL12,6,14.59,CTE7B12DC660323A0E,CK04FD0805168B608B
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_102,IL17,6,4.08,CTBFBDE5121B6748D1,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_118,IL25,5,30.31,CTE7B12DC660323A0E,CK947710402870798D
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_110,IL2,5,0.27,CTC3A8C3CBC245616A,CK4D687600656CECF1
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_97,IL12B,5,22.07,CTC3A8C3CBC245616A,CKD6BBF85965B183D0
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_110,IL2,5,0.95,CTC3A8C3CBC245616A,CK4D687600656CECF1
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_83,IFNG,5,0.33,CTE7B12DC660323A0E,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_112,IL21,5,25.05,CTBFBDE5121B6748D1,CKE72A17870C23A2D1
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_114,IL23,5,94.08,CTBFBDE5121B6748D1,CKA2BE5C136630E4D6
cell,Positive,CL_0000545,T-helper 1 cell,CID_162,TGFB,5,0.81,CTC3A8C3CBC245616A,CKC59F8990F767EBD4
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_93,IL10,5,5.86,CTE7B12DC660323A0E,CK3A3EC71E6A0C53F0
cell,Positive,CL_0000899,T-helper 17 cell,CID_83,IFNG,5,0.6,CTBFBDE5121B6748D1,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_133,IL6,5,3.72,CTBFBDE5121B6748D1,CK88B1F911EB2BA518
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_162,TGFB,5,4.12,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_131,IL4,5,4.76,CTC3A8C3CBC245616A,CKAD8334A7AD4B4D2F
cell,Positive,CL_0000899,T-helper 17 cell,CID_93,IL10,5,1.58,CTBFBDE5121B6748D1,CK3A3EC71E6A0C53F0
cell,Positive,CL_0002038,T follicular helper cell,CID_112,IL21,5,202.47,CTE9F6070561C95355,CKE72A17870C23A2D1
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_114,IL23,4,17.92,CTBFBDE5121B6748D1,CKA2BE5C136630E4D6
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_162,TGFB,4,0.94,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_67,IFNA,4,1.07,CTC3A8C3CBC245616A,CK25659B0B8E5228FC
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_108,IL18,4,3.91,CTE7B12DC660323A0E,CKB7A7BA77BFA19E82
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_83,IFNG,4,1.2,CTC3A8C3CBC245616A,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_500,IL27,4,21.13,CTC3A8C3CBC245616A,CK34646D0A81EB75DA
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_110,IL2,4,1.12,CTE7B12DC660323A0E,CK4D687600656CECF1
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_89,IL1B,4,1.64,CTBFBDE5121B6748D1,CK0B4AA91CF0E8EDA3
cytokine,Positive,CL_0001042,T-helper 22 cell,CID_113,IL22,4,171.75,CT6312BB928ADE8934,CK11E7510FEB7B6A94
cell,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,4,0.86,CTE7B12DC660323A0E,CK88B1F911EB2BA518
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_20,CCL2,3,1.15,CTE7B12DC660323A0E,CKCDB807A64FAA7FA0
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_100,IL15,3,1.45,CTC3A8C3CBC245616A,CK6493647A99664309
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_66,IFN1,3,3.63,CTC3A8C3CBC245616A,CK4DC00A5F58D5F3F3
cytokine,Unknown,CL_0000901,Tr1 cell,CID_93,IL10,3,18.51,CT301EB268E263D718,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_500,IL27,3,34.17,CTBFBDE5121B6748D1,CK34646D0A81EB75DA
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_81,IFNB1,3,2.23,CTC3A8C3CBC245616A,CK2A5214E08C0AC783
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_93,IL10,3,5.14,CTBFBDE5121B6748D1,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_135,IL9,3,51.64,CTE7B12DC660323A0E,CKDF637541D733AD91
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_500,IL27,3,36.11,CTC3A8C3CBC245616A,CK34646D0A81EB75DA
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_102,IL17,3,3.31,CTC3A8C3CBC245616A,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000912,helper T cell,CID_110,IL2,3,0.92,CTB7DFCED683E6F0A9,CK4D687600656CECF1
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,3,0.44,CTE7B12DC660323A0E,CK88B1F911EB2BA518
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_162,TGFB,3,5.64,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000912,helper T cell,CID_83,IFNG,3,2.23,CTB7DFCED683E6F0A9,CK1B71668FDDECE3CF
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_81,IFNB1,3,38.28,CTBFBDE5121B6748D1,CK2A5214E08C0AC783
cytokine,Positive,CL_0000912,helper T cell,CID_95,IL12,3,3.49,CTB7DFCED683E6F0A9,CK04FD0805168B608B
cytokine,Unknown,CL_0000912,helper T cell,CID_110,IL2,3,3.22,CTB7DFCED683E6F0A9,CK4D687600656CECF1
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_130,IL35,3,325.38,CTBFBDE5121B6748D1,CK3599C9CA466ED669
cell,Positive,CL_0000492,CD4-positive helper T cell,CID_83,IFNG,3,8.28,CTB7DFCED683E6F0A9,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_95,IL12,3,0.91,CTE7B12DC660323A0E,CK04FD0805168B608B
cell,Positive,CL_0000545,T-helper 1 cell,CID_113,IL22,3,6.52,CTC3A8C3CBC245616A,CK11E7510FEB7B6A94
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_21,CCL20,3,18.73,CTBFBDE5121B6748D1,CK710AB1626CA61879
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,0.48,CTE7B12DC660323A0E,CKC59F8990F767EBD4
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_63,CSF2,3,0.52,CTC3A8C3CBC245616A,CKF6FDD69AB8889E23
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_118,IL25,3,84.87,CTE7B12DC660323A0E,CK947710402870798D
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_112,IL21,3,1.99,CTC3A8C3CBC245616A,CKE72A17870C23A2D1
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,3.86,CTE7B12DC660323A0E,CKC59F8990F767EBD4
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_102,IL17,3,7.54,CTC3A8C3CBC245616A,CKE8FA6AFDA083A088
cell,Positive,CL_0000545,T-helper 1 cell,CID_133,IL6,3,0.44,CTC3A8C3CBC245616A,CK88B1F911EB2BA518
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_128,IL33,3,12.91,CTE7B12DC660323A0E,CKF9D7CADC68371C46
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_114,IL23,3,21.81,CTC3A8C3CBC245616A,CKA2BE5C136630E4D6
cell,Positive,CL_0000899,T-helper 17 cell,CID_107,IL17F,3,105.37,CTBFBDE5121B6748D1,CKD2893386D1FC1328
cytokine,Unknown,CL_0000912,helper T cell,CID_95,IL12,2,8.15,CTB7DFCED683E6F0A9,CK04FD0805168B608B
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_102,IL17,2,0.63,CTC3A8C3CBC245616A,CKE8FA6AFDA083A088
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_126,IL31,2,130.33,CTE7B12DC660323A0E,CK3C0AC21859785422
cytokine,Positive,CL_0000912,helper T cell,CID_131,IL4,2,1.35,CTB7DFCED683E6F0A9,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_113,IL22,2,10.3,CTC3A8C3CBC245616A,CK11E7510FEB7B6A94
cytokine,Positive,CL_0002038,T follicular helper cell,CID_133,IL6,2,8.16,CTE9F6070561C95355,CK88B1F911EB2BA518
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_89,IL1B,2,0.56,CTE7B12DC660323A0E,CK0B4AA91CF0E8EDA3
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_171,TNFSF4,2,67.58,CTE7B12DC660323A0E,CK5646774C8D13DC3F
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_133,IL6,2,0.2,CTC3A8C3CBC245616A,CK88B1F911EB2BA518
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_103,IL17A,2,1.7,CTC3A8C3CBC245616A,CKAC161AC6FC8FF1BE
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_125,IL3,2,7.04,CTE7B12DC660323A0E,CKB59BA858EBBF510D
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_87,IL1,2,0.53,CTE7B12DC660323A0E,CKCE2EBAC1515FC762
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_83,IFNG,2,0.57,CTBFBDE5121B6748D1,CK1B71668FDDECE3CF
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_133,IL6,2,3.4,CTBFBDE5121B6748D1,CK88B1F911EB2BA518
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_95,IL12,2,0.89,CTBFBDE5121B6748D1,CK04FD0805168B608B
cytokine,Positive,CL_0002038,T follicular helper cell,CID_112,IL21,2,54.88,CTE9F6070561C95355,CKE72A17870C23A2D1
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_21,CCL20,2,99.57,CTBFBDE5121B6748D1,CK710AB1626CA61879
cytokine,Negative,CL_0000917,Tc1 cell,CID_131,IL4,2,67.51,CT205A00BF9BAE8E8E,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_89,IL1B,2,2.87,CTBFBDE5121B6748D1,CK0B4AA91CF0E8EDA3
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_133,IL6,2,0.69,CTC3A8C3CBC245616A,CK88B1F911EB2BA518
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_67,IFNA,2,4.25,CTC3A8C3CBC245616A,CK25659B0B8E5228FC
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_112,IL21,2,10.59,CTC3A8C3CBC245616A,CKE72A17870C23A2D1
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_86,IL1RN,2,5.95,CTBFBDE5121B6748D1,CK43133F4BFDCC3513
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_134,IL7,2,0.75,CTC3A8C3CBC245616A,CK71243A30A0C2FD97
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_108,IL18,2,10.55,CTC3A8C3CBC245616A,CKB7A7BA77BFA19E82
cell,Positive,CL_0000912,helper T cell,CID_113,IL22,2,24.48,CTB7DFCED683E6F0A9,CK11E7510FEB7B6A94
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_81,IFNB1,2,11.83,CTC3A8C3CBC245616A,CK2A5214E08C0AC783
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_174,TNF,2,0.38,CTC3A8C3CBC245616A,CK6AF3B987F9CBCC56
cytokine,Unknown,CL_0000492,CD4-positive helper T cell,CID_110,IL2,2,18.86,CTB7DFCED683E6F0A9,CK4D687600656CECF1
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_21,CCL20,2,43.7,CTBFBDE5121B6748D1,CK710AB1626CA61879
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_8,CD40LG,2,0.68,CTC3A8C3CBC245616A,CK5D414D323B3B33D2
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_63,CSF2,2,1.78,CTE7B12DC660323A0E,CKF6FDD69AB8889E23
cytokine,Unknown,CL_0000912,helper T cell,CID_102,IL17,2,12.44,CTB7DFCED683E6F0A9,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_110,IL2,2,0.23,CTBFBDE5121B6748D1,CK4D687600656CECF1
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_103,IL17A,2,5.94,CTC3A8C3CBC245616A,CKAC161AC6FC8FF1BE
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_148,SPP1,2,2.74,CTC3A8C3CBC245616A,CK5602A113A2B36CE9
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_131,IL4,2,4.11,CTBFBDE5121B6748D1,CKAD8334A7AD4B4D2F
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_110,IL2,2,0.87,CTC3A8C3CBC245616A,CK4D687600656CECF1
cell,Positive,CL_0000899,T-helper 17 cell,CID_135,IL9,2,21.21,CTBFBDE5121B6748D1,CKDF637541D733AD91
cell,Positive,CL_0000546,T-helper 2 cell,CID_164,TGFB2,1,6.99,CTE7B12DC660323A0E,CK1D109BDCCF27288B
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_8,CD40LG,1,2.72,CTC3A8C3CBC245616A,CK5D414D323B3B33D2
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_67,IFNA,1,0.57,CTBFBDE5121B6748D1,CK25659B0B8E5228FC
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_110,IL2,1,0.08,CTE7B12DC660323A0E,CK4D687600656CECF1
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_110,IL2,1,0.93,CTBFBDE5121B6748D1,CK4D687600656CECF1
cytokine,Unknown,CL_0001042,T-helper 22 cell,CID_113,IL22,1,150.26,CT6312BB928ADE8934,CK11E7510FEB7B6A94
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_62,CSF3,1,1.53,CTC3A8C3CBC245616A,CK42C846A199F37E97
cell,Positive,CL_0000546,T-helper 2 cell,CID_46,CXCL2,1,6.01,CTE7B12DC660323A0E,CKDA5EC1C94E06DA9C
cytokine,Positive,CL_0000912,helper T cell,CID_88,IL1A,1,4.93,CTB7DFCED683E6F0A9,CK1DCBBBD7D87E2A4A
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_112,IL21,1,1.43,CTBFBDE5121B6748D1,CKE72A17870C23A2D1
cytokine,Positive,CL_0000912,helper T cell,CID_114,IL23,1,11.71,CTB7DFCED683E6F0A9,CKA2BE5C136630E4D6
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_51,PPBP,1,1.24,CTC3A8C3CBC245616A,CKD9AE00AB86E878F0
cytokine,Positive,CL_0001042,T-helper 22 cell,CID_162,TGFB,1,3.19,CT6312BB928ADE8934,CKC59F8990F767EBD4
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_162,TGFB,1,0.11,CTC3A8C3CBC245616A,CKC59F8990F767EBD4
cytokine,Negative,CL_0002061,T-helper 9 cell,CID_112,IL21,1,125.04,CT6972E212EE0037B5,CKE72A17870C23A2D1
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_89,IL1B,1,0.19,CTC3A8C3CBC245616A,CK0B4AA91CF0E8EDA3
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_133,IL6,1,1.16,CTE7B12DC660323A0E,CK88B1F911EB2BA518
cytokine,Positive,CL_0002038,T follicular helper cell,CID_110,IL2,1,2.25,CTE9F6070561C95355,CK4D687600656CECF1
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_170,TNFSF15,1,24.72,CTC3A8C3CBC245616A,CK8B741FE1F75629F6
cytokine,Positive,CL_0002061,T-helper 9 cell,CID_170,TNFSF15,1,166.84,CT6972E212EE0037B5,CK8B741FE1F75629F6
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_87,IL1,1,0.18,CTC3A8C3CBC245616A,CKCE2EBAC1515FC762
cytokine,Positive,CL_0000492,CD4-positive helper T cell,CID_110,IL2,1,2.7,CTB7DFCED683E6F0A9,CK4D687600656CECF1
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_98,IL13,1,1.66,CTBFBDE5121B6748D1,CK6383177863C4EDD6
cytokine,Unknown,CL_0000917,Tc1 cell,CID_135,IL9,1,413.12,CT205A00BF9BAE8E8E,CKDF637541D733AD91
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_98,IL13,1,1.14,CTE7B12DC660323A0E,CK6383177863C4EDD6
cytokine,Positive,CL_0000912,helper T cell,CID_63,CSF2,1,0.97,CTB7DFCED683E6F0A9,CKF6FDD69AB8889E23
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_162,TGFB,1,0.56,CTE7B12DC660323A0E,CKC59F8990F767EBD4
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_27,CCL26,1,12.12,CTC3A8C3CBC245616A,CK2CEC2C4F82090835
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_11,CCL11,1,1.39,CTE7B12DC660323A0E,CKD459A080C88555A9
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_52,CXCL8,1,0.36,CTBFBDE5121B6748D1,CK58096F4C0F74908C
cytokine,Positive,CL_0000912,helper T cell,CID_83,IFNG,1,0.21,CTB7DFCED683E6F0A9,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_86,IL1RN,1,10.41,CTBFBDE5121B6748D1,CK43133F4BFDCC3513
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_63,CSF2,1,1.38,CTC3A8C3CBC245616A,CKF6FDD69AB8889E23
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_63,CSF2,1,0.25,CTE7B12DC660323A0E,CKF6FDD69AB8889E23
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_117,IL24,1,82.94,CTE7B12DC660323A0E,CK73BCC738BACBBC1F
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_112,IL21,1,11.42,CTBFBDE5121B6748D1,CKE72A17870C23A2D1
cytokine,Positive,CL_0001042,T-helper 22 cell,CID_114,IL23,1,60.62,CT6312BB928ADE8934,CKA2BE5C136630E4D6
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_40,CXCL12,1,0.49,CTC3A8C3CBC245616A,CKF44FAAE0BD64C34C
cytokine,Negative,CL_0002128,Tc17 cell,CID_500,IL27,1,1193.97,CT327866E1E3907440,CK34646D0A81EB75DA
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_114,IL23,1,35.73,CTBFBDE5121B6748D1,CKA2BE5C136630E4D6
cytokine,Unknown,CL_0000912,helper T cell,CID_131,IL4,1,2.36,CTB7DFCED683E6F0A9,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_118,IL25,1,30.99,CTBFBDE5121B6748D1,CK947710402870798D
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_162,TGFB,1,0.38,CTC3A8C3CBC245616A,CKC59F8990F767EBD4
cell,Positive,CL_0002061,T-helper 9 cell,CID_93,IL10,1,3.47,CT6972E212EE0037B5,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000901,Tr1 cell,CID_500,IL27,1,93.57,CT301EB268E263D718,CK34646D0A81EB75DA
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_89,IL1B,1,1.52,CTC3A8C3CBC245616A,CK0B4AA91CF0E8EDA3
cytokine,Unknown,CL_0000912,helper T cell,CID_133,IL6,1,1.95,CTB7DFCED683E6F0A9,CK88B1F911EB2BA518
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_174,TNF,1,0.43,CTC3A8C3CBC245616A,CK6AF3B987F9CBCC56
cytokine,Positive,CL_0002061,T-helper 9 cell,CID_131,IL4,1,2.82,CT6972E212EE0037B5,CKAD8334A7AD4B4D2F
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_94,IL11,1,33.0,CTE7B12DC660323A0E,CKDC82304FCC5B354B
cytokine,Unknown,CL_0000492,CD4-positive helper T cell,CID_102,IL17,1,54.74,CTB7DFCED683E6F0A9,CKE8FA6AFDA083A088
cell,Positive,CL_0000545,T-helper 1 cell,CID_112,IL21,1,0.98,CTC3A8C3CBC245616A,CKE72A17870C23A2D1
cytokine,Unknown,CL_0000912,helper T cell,CID_63,CSF2,1,3.4,CTB7DFCED683E6F0A9,CKF6FDD69AB8889E23
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_114,IL23,1,2.08,CTC3A8C3CBC245616A,CKA2BE5C136630E4D6
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_143,MIF,1,64.96,CTE7B12DC660323A0E,CK28DD2DB52318B111
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_20,CCL2,1,0.2,CTC3A8C3CBC245616A,CKCDB807A64FAA7FA0
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_1,TNFSF13B,1,19.32,CTBFBDE5121B6748D1,CK47FECA8AAB45BF7E
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_62,CSF3,1,0.41,CTBFBDE5121B6748D1,CK42C846A199F37E97
cytokine,Positive,CL_0002128,Tc17 cell,CID_95,IL12,1,20.49,CT327866E1E3907440,CK04FD0805168B608B
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_97,IL12B,1,35.21,CTC3A8C3CBC245616A,CKD6BBF85965B183D0
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_127,IL32,1,7.06,CTC3A8C3CBC245616A,CKB73C60C4E71F9E80
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_174,TNF,1,0.28,CTE7B12DC660323A0E,CK6AF3B987F9CBCC56
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_8,CD40LG,1,1.2,CTC3A8C3CBC245616A,CK5D414D323B3B33D2
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_23,CCL22,1,35.09,CTE7B12DC660323A0E,CK2D3D1D2A86558DFA
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_101,IL16,1,13.15,CTC3A8C3CBC245616A,CKBA64166D539F9EAF
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_111,IL20,1,152.05,CTE7B12DC660323A0E,CKA7B92FBE4F48508A
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_110,IL2,1,0.41,CTBFBDE5121B6748D1,CK4D687600656CECF1
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_38,CXCL10,1,4.2,CTC3A8C3CBC245616A,CKC45AAE24CED79E33
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_67,IFNA,1,3.14,CTE7B12DC660323A0E,CK25659B0B8E5228FC
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_103,IL17A,1,6.77,CTC3A8C3CBC245616A,CKAC161AC6FC8FF1BE
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_500,IL27,1,17.77,CTE7B12DC660323A0E,CK34646D0A81EB75DA
cytokine,Unknown,CL_0000912,helper T cell,CID_500,IL27,1,29.77,CTB7DFCED683E6F0A9,CK34646D0A81EB75DA
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_115,IL23A,1,190.42,CTBFBDE5121B6748D1,CKDBF39FDF81770EAA
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_148,SPP1,1,10.92,CTC3A8C3CBC245616A,CK5602A113A2B36CE9
cytokine,Positive,CL_0002061,T-helper 9 cell,CID_21,CCL20,1,68.38,CT6972E212EE0037B5,CK710AB1626CA61879
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_128,IL33,1,9.81,CTE7B12DC660323A0E,CKF9D7CADC68371C46
cell,Positive,CL_0000912,helper T cell,CID_132,IL5,1,3.05,CTB7DFCED683E6F0A9,CK329D27B3A73EFEB2
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_163,TGFB1,1,0.52,CTC3A8C3CBC245616A,CKC59F8990F767EBD4
cytokine,Positive,CL_0002061,T-helper 9 cell,CID_118,IL25,1,194.0,CT6972E212EE0037B5,CK947710402870798D
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_93,IL10,1,0.75,CTBFBDE5121B6748D1,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_86,IL1RN,1,4.83,CTC3A8C3CBC245616A,CK43133F4BFDCC3513
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_133,IL6,1,0.51,CTE7B12DC660323A0E,CK88B1F911EB2BA518
cytokine,Unknown,CL_0002038,T follicular helper cell,CID_112,IL21,1,96.03,CTE9F6070561C95355,CKE72A17870C23A2D1
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_134,IL7,1,6.45,CTBFBDE5121B6748D1,CK71243A30A0C2FD97
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_170,TNFSF15,1,7.06,CTC3A8C3CBC245616A,CK8B741FE1F75629F6
cytokine,Negative,CL_0000917,Tc1 cell,CID_38,CXCL10,1,339.39,CT205A00BF9BAE8E8E,CKC45AAE24CED79E33
cytokine,Unknown,CL_0000492,CD4-positive helper T cell,CID_131,IL4,1,20.74,CTB7DFCED683E6F0A9,CKAD8334A7AD4B4D2F
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_102,IL17,1,5.42,CTBFBDE5121B6748D1,CKE8FA6AFDA083A088
cell,Positive,CL_0000546,T-helper 2 cell,CID_135,IL9,1,7.26,CTE7B12DC660323A0E,CKDF637541D733AD91
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_19,CCL19,1,19.62,CTC3A8C3CBC245616A,CKB3842EBA6CF8A57F
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_163,TGFB1,1,0.32,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Negative,CL_0002128,Tc17 cell,CID_95,IL12,1,163.39,CT327866E1E3907440,CK04FD0805168B608B
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_103,IL17A,1,1.25,CTE7B12DC660323A0E,CKAC161AC6FC8FF1BE
cytokine,Unknown,CL_0000912,helper T cell,CID_41,CXCL13,1,90.48,CTB7DFCED683E6F0A9,CKAF088D9A9E3E4FEC
