id,src,sym,lbl,spid,extid,prefid
CK9531A4F1570379D3,mygene,IL-17,IL-17A,1,3605,CK08F84BE8FE5B04F8
CK0B892DA8C8C4FF5E,mygene,IL17,IL-17A,1,3605,CK08F84BE8FE5B04F8
CKAC161AC6FC8FF1BE,transform,IL-17A,IL-17A,1,,CK08F84BE8FE5B04F8
CKA5550BF3A794D302,transform,IL17A,IL-17A,1,,CK08F84BE8FE5B04F8
CK15799E6DD04CEB6B,transform,(IL)17A,IL-17A,1,,CK08F84BE8FE5B04F8
CKC130B0322A5ADAB8,transform,(IL) 17A,IL-17A,1,,CK08F84BE8FE5B04F8
CKEB08985576011458,transform,(IL)-17A,IL-17A,1,,CK08F84BE8FE5B04F8
CKE354058392DC167F,transform,interleukin 17A,IL-17A,1,,CK08F84BE8FE5B04F8
CK69536EBE7F1C6BB2,transform,interleukin-17A,IL-17A,1,,CK08F84BE8FE5B04F8
CK4277313E1E4FB7B8,transform,interleukin (IL)-17A,IL-17A,1,,CK08F84BE8FE5B04F8
CK7A623EEFE580F5E4,mygene,IL-17B,IL-17B,1,27190,CK7A623EEFE580F5E4
CKC2D6E0D6DDEDA938,mygene,interleukin 17B,IL-17B,1,27190,CK7A623EEFE580F5E4
CKE4D17F2021AB0B4C,mygene,IL17B,IL-17B,1,27190,CK7A623EEFE580F5E4
CK6DAE1C5390567F7C,mygene,IL-20,IL-17B,1,27190,CK7A623EEFE580F5E4
CKC42656FEEBFF8CAC,mygene,NIRF,IL-17B,1,27190,CK7A623EEFE580F5E4
CKF431B05C44397049,mygene,ZCYTO7,IL-17B,1,27190,CK7A623EEFE580F5E4
CK082C38C55E9ABD88,transform,IL-17B,IL-17B,1,,CK7A623EEFE580F5E4
CKAB3233E97F8D5357,transform,IL17B,IL-17B,1,,CK7A623EEFE580F5E4
CK79C2A1A914A5BC52,transform,(IL)17B,IL-17B,1,,CK7A623EEFE580F5E4
CK328F0B570E6EC0E9,transform,(IL) 17B,IL-17B,1,,CK7A623EEFE580F5E4
CK3432710CB35A14F7,transform,(IL)-17B,IL-17B,1,,CK7A623EEFE580F5E4
CK73F52339984DBCA2,transform,interleukin 17B,IL-17B,1,,CK7A623EEFE580F5E4
CKD45719C56D55DFC8,transform,interleukin-17B,IL-17B,1,,CK7A623EEFE580F5E4
CK9F4ED92DBC1E1476,transform,interleukin (IL)-17B,IL-17B,1,,CK7A623EEFE580F5E4
CKB4A3371C2DF108AF,mygene,IL-17C,IL-17C,1,27189,CKB4A3371C2DF108AF
CKD9B2FF3A210C60EC,mygene,interleukin 17C,IL-17C,1,27189,CKB4A3371C2DF108AF
CKCE89A7AED0B4DA6B,mygene,IL17C,IL-17C,1,27189,CKB4A3371C2DF108AF
CK2AE2C80B69911D20,mygene,CX2,IL-17C,1,27189,CKB4A3371C2DF108AF
CKFFD592EDF4FC70D1,transform,IL-17C,IL-17C,1,,CKB4A3371C2DF108AF
CK67E30BCF075CC202,transform,IL17C,IL-17C,1,,CKB4A3371C2DF108AF
CKE5CCA03FDD29CBFF,transform,(IL)17C,IL-17C,1,,CKB4A3371C2DF108AF
CK04E09691F79D68D0,transform,(IL) 17C,IL-17C,1,,CKB4A3371C2DF108AF
CK93552D02690E6296,transform,(IL)-17C,IL-17C,1,,CKB4A3371C2DF108AF
CK5BF17FABC918BF7A,transform,interleukin 17C,IL-17C,1,,CKB4A3371C2DF108AF
CK3EF30CE1E86FD42D,transform,interleukin-17C,IL-17C,1,,CKB4A3371C2DF108AF
CK85D820527461E2B8,transform,interleukin (IL)-17C,IL-17C,1,,CKB4A3371C2DF108AF
CK601CA14D27D6B63C,mygene,IL-17D,IL-17D,1,53342,CK601CA14D27D6B63C
CK29B06ADCE457913D,mygene,interleukin 17D,IL-17D,1,53342,CK601CA14D27D6B63C
CK4E57B23AE69BA03F,mygene,IL17D,IL-17D,1,53342,CK601CA14D27D6B63C
CK88A8AD4F0B31CF34,transform,IL-17D,IL-17D,1,,CK601CA14D27D6B63C
CK8CA1134777288BCE,transform,IL17D,IL-17D,1,,CK601CA14D27D6B63C
CK06323869EDE8B286,transform,(IL)17D,IL-17D,1,,CK601CA14D27D6B63C
CKC0BC92D51447E25F,transform,(IL) 17D,IL-17D,1,,CK601CA14D27D6B63C
CKF253B3DAE966428C,transform,(IL)-17D,IL-17D,1,,CK601CA14D27D6B63C
CK9C337186C4D432A4,transform,interleukin 17D,IL-17D,1,,CK601CA14D27D6B63C
CK064DABE5B21CF2F5,transform,interleukin-17D,IL-17D,1,,CK601CA14D27D6B63C
CKE9A713C0D26E4DF6,transform,interleukin (IL)-17D,IL-17D,1,,CK601CA14D27D6B63C
CKBA257A42EC57B221,mygene,IL-17F,IL-17F,1,112744,CKBA257A42EC57B221
CK6312FCDDE7E8D6D6,mygene,interleukin 17F,IL-17F,1,112744,CKBA257A42EC57B221
CK96F0A863A954437A,mygene,IL17F,IL-17F,1,112744,CKBA257A42EC57B221
CK8CB0994608645C4A,mygene,CANDF6,IL-17F,1,112744,CKBA257A42EC57B221
CK4C1ECAE3942C3E94,mygene,ML-1,IL-17F,1,112744,CKBA257A42EC57B221
CK0ECBA4FB660C61B7,mygene,ML1,IL-17F,1,112744,CKBA257A42EC57B221
CKD2893386D1FC1328,transform,IL-17F,IL-17F,1,,CKBA257A42EC57B221
CKED80283A6CF19060,transform,IL17F,IL-17F,1,,CKBA257A42EC57B221
CK6C6E80B8DC56F4A0,transform,(IL)17F,IL-17F,1,,CKBA257A42EC57B221
CK8E1A7302757D5743,transform,(IL) 17F,IL-17F,1,,CKBA257A42EC57B221
CKF4151CDF249917D5,transform,(IL)-17F,IL-17F,1,,CKBA257A42EC57B221
CK0D533415B2253B68,transform,interleukin 17F,IL-17F,1,,CKBA257A42EC57B221
CK7D310546B45E11E7,transform,interleukin-17F,IL-17F,1,,CKBA257A42EC57B221
CK0E923119B051D3D4,transform,interleukin (IL)-17F,IL-17F,1,,CKBA257A42EC57B221
CKBF6003C60D23BA0D,cameron,IL-18,IL-18,1,,CKBF6003C60D23BA0D
CKEF025BA8FDFD0010,cameron,interferon-γ inducing factor,IL-18,1,,CKBF6003C60D23BA0D
CKD710C59ED86A5FC7,cameron,IL18,IL-18,1,,CKBF6003C60D23BA0D
CK38FBF6B4A0918D55,mygene,IL-18,IL-18,1,3606,CKBF6003C60D23BA0D
CK69F2E1884F8EA005,mygene,interleukin 18,IL-18,1,3606,CKBF6003C60D23BA0D
CK4D9221173718DF1B,mygene,IL18,IL-18,1,3606,CKBF6003C60D23BA0D
CK2F942E0107177DEA,mygene,IGIF,IL-18,1,3606,CKBF6003C60D23BA0D
CK6DEA10B9C015BCAB,mygene,IL-1g,IL-18,1,3606,CKBF6003C60D23BA0D
CK4AC4377E41AE8E92,mygene,IL1F4,IL-18,1,3606,CKBF6003C60D23BA0D
CKB7A7BA77BFA19E82,transform,IL-18,IL-18,1,,CKBF6003C60D23BA0D
CKC8CD06BEC72DDCC4,transform,IL18,IL-18,1,,CKBF6003C60D23BA0D
CKEB222C7152EF3BD3,transform,(IL)18,IL-18,1,,CKBF6003C60D23BA0D
CK60EFB4C593A91D1C,transform,(IL) 18,IL-18,1,,CKBF6003C60D23BA0D
CKAAED24D0C1EC7FE3,transform,(IL)-18,IL-18,1,,CKBF6003C60D23BA0D
CK05C2227B1E554DC8,transform,interleukin 18,IL-18,1,,CKBF6003C60D23BA0D
CK7594E72FFCAB3106,transform,interleukin-18,IL-18,1,,CKBF6003C60D23BA0D
CK89D548389C95CCAF,transform,interleukin (IL)-18,IL-18,1,,CKBF6003C60D23BA0D
CK07DD580A35CC46A7,mygene,IL-18BP,IL-18BP,1,10068,CK07DD580A35CC46A7
CK2435E76CDE1FD428,mygene,interleukin 18 binding protein,IL-18BP,1,10068,CK07DD580A35CC46A7
CK1E9BAE3BC3B13999,mygene,IL18BP,IL-18BP,1,10068,CK07DD580A35CC46A7
CKF4566B1A460927B9,mygene,IL18BPa,IL-18BP,1,10068,CK07DD580A35CC46A7
CK9B14A92102F7A8C6,transform,IL-18BP,IL-18BP,1,,CK07DD580A35CC46A7
CK0DA7DD7A6A145AEC,transform,IL18BP,IL-18BP,1,,CK07DD580A35CC46A7
CKFF2308D7F173DCE6,transform,(IL)18BP,IL-18BP,1,,CK07DD580A35CC46A7
CK2A81F182FF6FB20E,transform,(IL) 18BP,IL-18BP,1,,CK07DD580A35CC46A7
CKA73D4526B32ACA54,transform,(IL)-18BP,IL-18BP,1,,CK07DD580A35CC46A7
CKF0FF51B0D4496ADB,transform,interleukin 18BP,IL-18BP,1,,CK07DD580A35CC46A7
CK9241EB06BB9D9BF1,transform,interleukin-18BP,IL-18BP,1,,CK07DD580A35CC46A7
CK9196D406B76BF477,transform,interleukin (IL)-18BP,IL-18BP,1,,CK07DD580A35CC46A7
CK568C053AF669AE18,mygene,IL-19,IL-19,1,29949,CK568C053AF669AE18
CKF22C183C3DDAAAA2,mygene,interleukin 19,IL-19,1,29949,CK568C053AF669AE18
CK848CCE2AC87827C9,mygene,IL19,IL-19,1,29949,CK568C053AF669AE18
CKA23EC36B08A0B0BA,mygene,IL-10C,IL-19,1,29949,CK568C053AF669AE18
CKC80FB112CCB815EA,mygene,MDA1,IL-19,1,29949,CK568C053AF669AE18
CKC9C750C839FEFE85,mygene,NG.1,IL-19,1,29949,CK568C053AF669AE18
CK33AAB0AAC026FF85,mygene,ZMDA1,IL-19,1,29949,CK568C053AF669AE18
CK8FB44CA85628CAA0,transform,IL-19,IL-19,1,,CK568C053AF669AE18
CK645BF060620169B0,transform,IL19,IL-19,1,,CK568C053AF669AE18
CK208642C79A35B786,transform,(IL)19,IL-19,1,,CK568C053AF669AE18
CK1DDF76EFABEF9258,transform,(IL) 19,IL-19,1,,CK568C053AF669AE18
CKEF9C18B1FDFFFC50,transform,(IL)-19,IL-19,1,,CK568C053AF669AE18
CK2696B3C72513E5D9,transform,interleukin 19,IL-19,1,,CK568C053AF669AE18
CK350A5A58861D0F7F,transform,interleukin-19,IL-19,1,,CK568C053AF669AE18
CKCD150B566B532AB3,transform,interleukin (IL)-19,IL-19,1,,CK568C053AF669AE18
CK62F24AB3312060C9,mygene,IL-1A,IL-1A,1,3552,CK62F24AB3312060C9
CK31991ED8C596402E,mygene,interleukin 1 alpha,IL-1A,1,3552,CK62F24AB3312060C9
CKF40C01FE32138AB9,mygene,IL1A,IL-1A,1,3552,CK62F24AB3312060C9
CKB55ED6352CAD4570,mygene,IL1,IL-1A,1,3552,CK62F24AB3312060C9
CK9EF1E06FAF797087,mygene,IL1-ALPHA,IL-1A,1,3552,CK62F24AB3312060C9
CK06FCE48EB58E6A2C,mygene,IL1F1,IL-1A,1,3552,CK62F24AB3312060C9
CK1DCBBBD7D87E2A4A,transform,IL-1A,IL-1A,1,,CK62F24AB3312060C9
CKDF3847E0E45F214E,transform,IL1A,IL-1A,1,,CK62F24AB3312060C9
CK44D0709A12C0C477,transform,(IL)1A,IL-1A,1,,CK62F24AB3312060C9
CK9CA9494A79D63E32,transform,(IL) 1A,IL-1A,1,,CK62F24AB3312060C9
CK19D204E7DF895C11,transform,(IL)-1A,IL-1A,1,,CK62F24AB3312060C9
CKA1E9711CED9DD7EA,transform,interleukin 1A,IL-1A,1,,CK62F24AB3312060C9
CKB60F232745A3D287,transform,interleukin-1A,IL-1A,1,,CK62F24AB3312060C9
CK3B51C3A110E47D79,transform,interleukin (IL)-1A,IL-1A,1,,CK62F24AB3312060C9
CK1E538D2D92F213B3,mygene,IL-1B,IL-1B,1,3553,CK1E538D2D92F213B3
CK0F791C39E2EE40F0,mygene,interleukin 1 beta,IL-1B,1,3553,CK1E538D2D92F213B3
CK4FE2FD8D9CD24866,mygene,IL1B,IL-1B,1,3553,CK1E538D2D92F213B3
CK1263E6D5EE18532E,mygene,IL-1,IL-1B,1,3553,CK1E538D2D92F213B3
CK5DE88A5BA662077C,mygene,IL1-BETA,IL-1B,1,3553,CK1E538D2D92F213B3
CK7C4BB33AFEFABB0B,mygene,IL1F2,IL-1B,1,3553,CK1E538D2D92F213B3
CK0B4AA91CF0E8EDA3,transform,IL-1B,IL-1B,1,,CK1E538D2D92F213B3
CK58001186EFD2A564,transform,IL1B,IL-1B,1,,CK1E538D2D92F213B3
CK85D8272F0EF61F22,transform,(IL)1B,IL-1B,1,,CK1E538D2D92F213B3
CK440E54533537BA7B,transform,(IL) 1B,IL-1B,1,,CK1E538D2D92F213B3
CKEC2303D72495C757,transform,(IL)-1B,IL-1B,1,,CK1E538D2D92F213B3
CKAB3E73B4227EB819,transform,interleukin 1B,IL-1B,1,,CK1E538D2D92F213B3
CKC2E48DBC004025C9,transform,interleukin-1B,IL-1B,1,,CK1E538D2D92F213B3
CK270B4A2768C06A88,transform,interleukin (IL)-1B,IL-1B,1,,CK1E538D2D92F213B3
CK3BB7B0EF9326D53A,mygene,IL-1F10,IL-1F10,1,84639,CK3BB7B0EF9326D53A
CK176334CE3017F30F,mygene,interleukin 1 family member 10,IL-1F10,1,84639,CK3BB7B0EF9326D53A
CK5587EB56FFB79CB3,mygene,IL1F10,IL-1F10,1,84639,CK3BB7B0EF9326D53A
CK47DF26C7116D0B2D,mygene,FIL1-theta,IL-1F10,1,84639,CK3BB7B0EF9326D53A
CK77B96C43D773B9CD,mygene,FKSG75,IL-1F10,1,84639,CK3BB7B0EF9326D53A
CK0444D60A134C041D,mygene,IL-1HY2,IL-1F10,1,84639,CK3BB7B0EF9326D53A
CKA3FF1CC14F230F60,mygene,IL-38,IL-1F10,1,84639,CK3BB7B0EF9326D53A
CK8224F396990CF256,mygene,IL1-theta,IL-1F10,1,84639,CK3BB7B0EF9326D53A
CKD0E520401DBA4680,mygene,IL1HY2,IL-1F10,1,84639,CK3BB7B0EF9326D53A
CK5B9396666A24E558,transform,IL-1F10,IL-1F10,1,,CK3BB7B0EF9326D53A
CKDE18543BFE86264A,transform,IL1F10,IL-1F10,1,,CK3BB7B0EF9326D53A
CK3FF9B7810C4FFC7A,transform,(IL)1F10,IL-1F10,1,,CK3BB7B0EF9326D53A
CK4B16895058A2D603,transform,(IL) 1F10,IL-1F10,1,,CK3BB7B0EF9326D53A
CK50DE393A5A4924FC,transform,(IL)-1F10,IL-1F10,1,,CK3BB7B0EF9326D53A
CK47670E95D91EFBE3,transform,interleukin 1F10,IL-1F10,1,,CK3BB7B0EF9326D53A
CK1F02108B74F13890,transform,interleukin-1F10,IL-1F10,1,,CK3BB7B0EF9326D53A
CK36F31B4453015319,transform,interleukin (IL)-1F10,IL-1F10,1,,CK3BB7B0EF9326D53A
CKA95B181F6273B58D,cameron,IL-1RA,IL-1RA,1,,CKA95B181F6273B58D
CK8F0E53F4B448D6F1,cameron,IL-1 receptor antagonist,IL-1RA,1,,CKA95B181F6273B58D
CK1C642BBF87899DC4,cameron,IL1RA,IL-1RA,1,,CKA95B181F6273B58D
CK7E0C006DAEB68B33,manual,IL-1RA,IL-1RA,1,,CKA95B181F6273B58D
CK37FA9F9412D1E674,manual,IL1RA,IL-1RA,1,,CKA95B181F6273B58D
CK355A6F33658DD880,manual,IL1RN,IL-1RA,1,,CKA95B181F6273B58D
CKA31BE3DE2FF31BDC,manual,IL-1RN,IL-1RA,1,,CKA95B181F6273B58D
CK43133F4BFDCC3513,transform,IL-1RA,IL-1RA,1,,CKA95B181F6273B58D
CKE6AFCCC91D9840D9,transform,IL1RA,IL-1RA,1,,CKA95B181F6273B58D
CK08F1DA8B18FE6069,transform,(IL)1RA,IL-1RA,1,,CKA95B181F6273B58D
CK71CAB715B07AAB91,transform,(IL) 1RA,IL-1RA,1,,CKA95B181F6273B58D
CK60C48E8B402B1557,transform,(IL)-1RA,IL-1RA,1,,CKA95B181F6273B58D
CK6788962198DD541B,transform,interleukin 1RA,IL-1RA,1,,CKA95B181F6273B58D
CK50EE07808C1D56D4,transform,interleukin-1RA,IL-1RA,1,,CKA95B181F6273B58D
CK544FFFD52DAEB4AE,transform,interleukin (IL)-1RA,IL-1RA,1,,CKA95B181F6273B58D
CK3618F8D5635EA31B,cameron,IL-1α,IL-1α,1,,CK3618F8D5635EA31B
CKED8C2CED0173123B,cameron,hematopoietin-1,IL-1α,1,,CK3618F8D5635EA31B
CK73A4881DF6A9B8D4,cameron,IL1α,IL-1α,1,,CK3618F8D5635EA31B
CKDFF5856D32FCDEFD,transform,IL-1α,IL-1α,1,,CK3618F8D5635EA31B
CKE2C93300B5616F18,transform,IL-1alpha,IL-1α,1,,CK3618F8D5635EA31B
CK21ECAAFAFF25930B,transform,IL-1a,IL-1α,1,,CK3618F8D5635EA31B
CK70CA49C5B01B783F,transform,IL1α,IL-1α,1,,CK3618F8D5635EA31B
CK6E89C4F88CA0586B,transform,IL1alpha,IL-1α,1,,CK3618F8D5635EA31B
CKCE7FD02ADE0DEA9C,transform,IL1a,IL-1α,1,,CK3618F8D5635EA31B
CKE7DEAA83C19F8CB9,transform,(IL)1α,IL-1α,1,,CK3618F8D5635EA31B
CKD04BFF99A4C259D8,transform,(IL)1alpha,IL-1α,1,,CK3618F8D5635EA31B
CKECEBB6EB70314A88,transform,(IL)1a,IL-1α,1,,CK3618F8D5635EA31B
CKF86F58E51934290F,transform,(IL) 1α,IL-1α,1,,CK3618F8D5635EA31B
CKC6932A201865193C,transform,(IL) 1alpha,IL-1α,1,,CK3618F8D5635EA31B
CK857AB8B2CA81D038,transform,(IL) 1a,IL-1α,1,,CK3618F8D5635EA31B
CK4E03918576E8F04E,transform,(IL)-1α,IL-1α,1,,CK3618F8D5635EA31B
CKC178F5F7EF592098,transform,(IL)-1alpha,IL-1α,1,,CK3618F8D5635EA31B
CK12DF0101FE37768C,transform,(IL)-1a,IL-1α,1,,CK3618F8D5635EA31B
CK16C6C9AA1F3AE4AA,transform,interleukin 1α,IL-1α,1,,CK3618F8D5635EA31B
CK59F6DCE456F9568B,transform,interleukin 1alpha,IL-1α,1,,CK3618F8D5635EA31B
CK27E26E500DB25D83,transform,interleukin 1a,IL-1α,1,,CK3618F8D5635EA31B
CK9E6D8E9963C3079E,transform,interleukin-1α,IL-1α,1,,CK3618F8D5635EA31B
CKAE30075D714EC977,transform,interleukin-1alpha,IL-1α,1,,CK3618F8D5635EA31B
CK1D7193E5FC329276,transform,interleukin-1a,IL-1α,1,,CK3618F8D5635EA31B
CK39AC45F4A9266FEF,transform,interleukin (IL)-1α,IL-1α,1,,CK3618F8D5635EA31B
CKBBA98D26C642B21C,transform,interleukin (IL)-1alpha,IL-1α,1,,CK3618F8D5635EA31B
CK922D25DA28374148,transform,interleukin (IL)-1a,IL-1α,1,,CK3618F8D5635EA31B
CKA07F01C879D8D6C2,cameron,IL-1β,IL-1β,1,,CKA07F01C879D8D6C2
CK1EC3543602038462,cameron,catabolin,IL-1β,1,,CKA07F01C879D8D6C2
CK1AF01FD3A4639218,cameron,IL1β,IL-1β,1,,CKA07F01C879D8D6C2
CK7AA624A361500D24,transform,IL-1β,IL-1β,1,,CKA07F01C879D8D6C2
CKC08C405FF905825D,transform,IL-1beta,IL-1β,1,,CKA07F01C879D8D6C2
CK7C95601B6A3FBCD0,transform,IL-1b,IL-1β,1,,CKA07F01C879D8D6C2
CK2E65D7057515F382,transform,IL1β,IL-1β,1,,CKA07F01C879D8D6C2
CKBECE1373FDDBA60B,transform,IL1beta,IL-1β,1,,CKA07F01C879D8D6C2
CKBD25D1BC403BF6BF,transform,IL1b,IL-1β,1,,CKA07F01C879D8D6C2
CK0525D962A48F3050,transform,(IL)1β,IL-1β,1,,CKA07F01C879D8D6C2
CK0634334F011085E9,transform,(IL)1beta,IL-1β,1,,CKA07F01C879D8D6C2
CK1B2FF97D942B24AC,transform,(IL)1b,IL-1β,1,,CKA07F01C879D8D6C2
CK6D02F56A659777DA,transform,(IL) 1β,IL-1β,1,,CKA07F01C879D8D6C2
CK696B428A65C21C51,transform,(IL) 1beta,IL-1β,1,,CKA07F01C879D8D6C2
CK625051D9A1874DBA,transform,(IL) 1b,IL-1β,1,,CKA07F01C879D8D6C2
CK202AE7B28AD5DADA,transform,(IL)-1β,IL-1β,1,,CKA07F01C879D8D6C2
CK664FF2131FB34B8C,transform,(IL)-1beta,IL-1β,1,,CKA07F01C879D8D6C2
CK29BF5BF935174196,transform,(IL)-1b,IL-1β,1,,CKA07F01C879D8D6C2
CK850769ED2C471B65,transform,interleukin 1β,IL-1β,1,,CKA07F01C879D8D6C2
CK6A71AA17BBC726BB,transform,interleukin 1beta,IL-1β,1,,CKA07F01C879D8D6C2
CK7852B09DDBDD73E5,transform,interleukin 1b,IL-1β,1,,CKA07F01C879D8D6C2
CKB84030546B4C242A,transform,interleukin-1β,IL-1β,1,,CKA07F01C879D8D6C2
CKA8128F1EE052F0C3,transform,interleukin-1beta,IL-1β,1,,CKA07F01C879D8D6C2
CK6E1B51ABFE7997A1,transform,interleukin-1b,IL-1β,1,,CKA07F01C879D8D6C2
CK1B479ACCDC706331,transform,interleukin (IL)-1β,IL-1β,1,,CKA07F01C879D8D6C2
CK9BC858B83D7CB6A5,transform,interleukin (IL)-1beta,IL-1β,1,,CKA07F01C879D8D6C2
CKE79FD5D55CB27B98,transform,interleukin (IL)-1b,IL-1β,1,,CKA07F01C879D8D6C2
CKD21834C7D75FD77F,cameron,IL-2,IL-2,1,,CKD21834C7D75FD77F
CK8B57A7B32A1C8899,cameron,T cell growth factor,IL-2,1,,CKD21834C7D75FD77F
CK35A879BF968E639D,cameron,IL2,IL-2,1,,CKD21834C7D75FD77F
CK237DBD1E843F1ADD,mygene,IL-2,IL-2,1,3558,CKD21834C7D75FD77F
CKE54CF72FCBFCAE75,mygene,interleukin 2,IL-2,1,3558,CKD21834C7D75FD77F
CK82426C80F8EDFCAA,mygene,IL2,IL-2,1,3558,CKD21834C7D75FD77F
CK2FF779AD49ED13AB,mygene,TCGF,IL-2,1,3558,CKD21834C7D75FD77F
CK4D687600656CECF1,transform,IL-2,IL-2,1,,CKD21834C7D75FD77F
CKFB0A05D35BE8D682,transform,IL2,IL-2,1,,CKD21834C7D75FD77F
CK771930D3FA960545,transform,(IL)2,IL-2,1,,CKD21834C7D75FD77F
CK5F29CAF124D0DF7B,transform,(IL) 2,IL-2,1,,CKD21834C7D75FD77F
CK12F57A39223B3EA6,transform,(IL)-2,IL-2,1,,CKD21834C7D75FD77F
CKF77D0793135F65D3,transform,interleukin 2,IL-2,1,,CKD21834C7D75FD77F
CKAF7CC4DB9D3F6802,transform,interleukin-2,IL-2,1,,CKD21834C7D75FD77F
CKD59B2652592769D4,transform,interleukin (IL)-2,IL-2,1,,CKD21834C7D75FD77F
CKAD161B627DD88CC2,cameron,IL-20,IL-20,1,,CKAD161B627DD88CC2
CK2AA52F6EF9C82F96,cameron,IL20,IL-20,1,,CKAD161B627DD88CC2
CK0440E95D85115AC0,mygene,IL-20,IL-20,1,50604,CKAD161B627DD88CC2
CK8E787D1B2D749558,mygene,interleukin 20,IL-20,1,50604,CKAD161B627DD88CC2
CKD45A802513407AA5,mygene,IL20,IL-20,1,50604,CKAD161B627DD88CC2
CK8F006F14E1346A9B,mygene,IL10D,IL-20,1,50604,CKAD161B627DD88CC2
CKEB7BFFDA99F74A1C,mygene,ZCYTO10,IL-20,1,50604,CKAD161B627DD88CC2
CKA7B92FBE4F48508A,transform,IL-20,IL-20,1,,CKAD161B627DD88CC2
CK4C90C8208F9E6CF3,transform,IL20,IL-20,1,,CKAD161B627DD88CC2
CKF62B276BE37CE24E,transform,(IL)20,IL-20,1,,CKAD161B627DD88CC2
CK99A1216141C38AA3,transform,(IL) 20,IL-20,1,,CKAD161B627DD88CC2
CK41D92698BC4C6380,transform,(IL)-20,IL-20,1,,CKAD161B627DD88CC2
CK77960AB3FA05E4D9,transform,interleukin 20,IL-20,1,,CKAD161B627DD88CC2
CK49A8123DEE880E52,transform,interleukin-20,IL-20,1,,CKAD161B627DD88CC2
CK8576A5C5969C52AB,transform,interleukin (IL)-20,IL-20,1,,CKAD161B627DD88CC2
CK284ADEA6187E1FF3,mygene,IL-21,IL-21,1,59067,CK284ADEA6187E1FF3
CK5E81FB82E6E6026D,mygene,interleukin 21,IL-21,1,59067,CK284ADEA6187E1FF3
CK758067B6CF38CAC8,mygene,IL21,IL-21,1,59067,CK284ADEA6187E1FF3
CK9CEE9236A83E508E,mygene,CVID11,IL-21,1,59067,CK284ADEA6187E1FF3
CK106D3BD57ABC06B4,mygene,Za11,IL-21,1,59067,CK284ADEA6187E1FF3
CKE72A17870C23A2D1,transform,IL-21,IL-21,1,,CK284ADEA6187E1FF3
CKDCDDB4B5A1C88581,transform,IL21,IL-21,1,,CK284ADEA6187E1FF3
CK6DD79EAC09E1D51D,transform,(IL)21,IL-21,1,,CK284ADEA6187E1FF3
CK0C6B0A0CC86C97FB,transform,(IL) 21,IL-21,1,,CK284ADEA6187E1FF3
CKB95B7147FB466439,transform,(IL)-21,IL-21,1,,CK284ADEA6187E1FF3
CK4E3942B5E35091DC,transform,interleukin 21,IL-21,1,,CK284ADEA6187E1FF3
CK21B0EFB63F235B66,transform,interleukin-21,IL-21,1,,CK284ADEA6187E1FF3
CK7F5ED4EC178E1B2C,transform,interleukin (IL)-21,IL-21,1,,CK284ADEA6187E1FF3
CK3FDAFD137F96385F,mygene,IL-22,IL-22,1,50616,CK3FDAFD137F96385F
CKC2BAA042668BFF8B,mygene,interleukin 22,IL-22,1,50616,CK3FDAFD137F96385F
CKEFEAF15950EA96AD,mygene,IL22,IL-22,1,50616,CK3FDAFD137F96385F
CKA197B6F7EC55F6D2,mygene,IL-21,IL-22,1,50616,CK3FDAFD137F96385F
CKDE7808D8FD73BA70,mygene,IL-D110,IL-22,1,50616,CK3FDAFD137F96385F
CK0CC3E829FD5F257B,mygene,IL-TIF,IL-22,1,50616,CK3FDAFD137F96385F
CK01975E0A7791B4E4,mygene,ILTIF,IL-22,1,50616,CK3FDAFD137F96385F
CKE20317D672B9A9C6,mygene,TIFIL-23,IL-22,1,50616,CK3FDAFD137F96385F
CK69A8D3F901CF6B10,mygene,TIFa,IL-22,1,50616,CK3FDAFD137F96385F
CKE2D80BC41BB4FAA6,mygene,zcyto18,IL-22,1,50616,CK3FDAFD137F96385F
CK11E7510FEB7B6A94,transform,IL-22,IL-22,1,,CK3FDAFD137F96385F
CKDB255589625FDFE2,transform,IL22,IL-22,1,,CK3FDAFD137F96385F
CK3D8A9DD446C87131,transform,(IL)22,IL-22,1,,CK3FDAFD137F96385F
CK25F6468687F86070,transform,(IL) 22,IL-22,1,,CK3FDAFD137F96385F
CK99782AAE4F4198B8,transform,(IL)-22,IL-22,1,,CK3FDAFD137F96385F
CKE624A32D22143CB6,transform,interleukin 22,IL-22,1,,CK3FDAFD137F96385F
CK28B1C700AE29628C,transform,interleukin-22,IL-22,1,,CK3FDAFD137F96385F
CKD565AE33EDB33CC1,transform,interleukin (IL)-22,IL-22,1,,CK3FDAFD137F96385F
CKBB5E75DBC75FF4F6,manual,IL-23,IL-23,1,,CKBB5E75DBC75FF4F6
CK1ADD3CDC140B33EA,manual,IL23,IL-23,1,,CKBB5E75DBC75FF4F6
CKA2BE5C136630E4D6,transform,IL-23,IL-23,1,,CKBB5E75DBC75FF4F6
CK15E8E94E12DF83B2,transform,IL23,IL-23,1,,CKBB5E75DBC75FF4F6
CK9623E6DA6BEE3FFC,transform,(IL)23,IL-23,1,,CKBB5E75DBC75FF4F6
CK93A25D1CA12E995E,transform,(IL) 23,IL-23,1,,CKBB5E75DBC75FF4F6
CK38E960B944F9FD77,transform,(IL)-23,IL-23,1,,CKBB5E75DBC75FF4F6
CK9A5FC8569118825E,transform,interleukin 23,IL-23,1,,CKBB5E75DBC75FF4F6
CKD18CCDB48A124507,transform,interleukin-23,IL-23,1,,CKBB5E75DBC75FF4F6
